region_id	field_num	field_value
LK-5224080	2	1.0
LK-5224080	3	1437.0
LK-5224080	4	0.0
LK-5224080	5	0.0
LK-5224080	6	0.0
LK-6115050	0	686.0
LK-6115050	1	680.0
LK-6115050	2	1.0
LK-6115050	3	0.0
LK-6115050	4	0.0
LK-6115050	5	0.0
LK-6115050	6	5.0
LK-7148160	0	1803.0
LK-7148160	1	1786.0
LK-7148160	2	1.0
LK-7148160	3	0.0
LK-7148160	4	8.0
LK-7148160	5	8.0
LK-7148160	6	0.0
LK-6148130	0	603.0
LK-6148130	1	588.0
LK-6148130	2	1.0
LK-6148130	3	0.0
LK-6148130	4	14.0
LK-6148130	5	0.0
LK-6148130	6	0.0
LK-6148135	0	564.0
LK-6148135	1	544.0
LK-6148135	2	0.0
LK-6148135	3	9.0
LK-6148135	4	11.0
LK-6148135	5	0.0
LK-6148135	6	0.0
LK-4104005	0	611.0
LK-4104005	1	0.0
LK-4104005	2	605.0
LK-4104005	3	0.0
LK-4104005	4	0.0
LK-4104005	5	6.0
LK-4104005	6	0.0
LK-6109055	0	656.0
LK-6109055	1	655.0
LK-6109055	2	0.0
LK-6109055	3	0.0
LK-6109055	4	1.0
LK-6109055	5	0.0
LK-6109055	6	0.0
LK-3324065	0	1819.0
LK-3324065	1	1815.0
LK-3324065	2	3.0
LK-3324065	3	0.0
LK-3324065	4	1.0
LK-3324065	5	0.0
LK-3324065	6	0.0
LK-8127040	0	510.0
LK-8127040	1	510.0
LK-8127040	2	0.0
LK-8127040	3	0.0
LK-8127040	4	0.0
LK-8127040	5	0.0
LK-8127040	6	0.0
LK-5136180	0	1125.0
LK-5136180	1	16.0
LK-5136180	2	547.0
LK-5136180	3	1.0
LK-5136180	4	411.0
LK-5136180	5	148.0
LK-5136180	6	2.0
LK-6175105	0	1069.0
LK-6175105	1	429.0
LK-6175105	2	3.0
LK-6175105	3	635.0
LK-6175105	4	1.0
LK-6175105	5	1.0
LK-6175105	6	0.0
LK-5136185	0	1110.0
LK-5136185	1	0.0
LK-5136185	2	825.0
LK-5136185	3	0.0
LK-5136185	4	222.0
LK-5136185	5	63.0
LK-5136185	6	0.0
LK-7148165	0	1934.0
LK-7148165	1	1921.0
LK-7148165	2	3.0
LK-7148165	3	0.0
LK-7148165	4	10.0
LK-7148165	5	0.0
LK-7148165	6	0.0
LK-9212200	0	1241.0
LK-9212200	1	1230.0
LK-9212200	2	5.0
LK-9212200	3	0.0
LK-9212200	4	5.0
LK-9212200	5	1.0
LK-9212200	6	0.0
LK-3142125	0	936.0
LK-3142125	1	931.0
LK-3142125	2	1.0
LK-3142125	3	0.0
LK-3142125	4	4.0
LK-3142125	5	0.0
LK-3142125	6	0.0
LK-9212205	0	1107.0
LK-9212205	1	1102.0
LK-9212205	2	0.0
LK-9212205	3	0.0
LK-9212205	4	4.0
LK-9212205	5	1.0
LK-9212205	6	0.0
LK-6224130	0	515.0
LK-6224130	1	515.0
LK-6224130	2	0.0
LK-6224130	3	0.0
LK-6224130	4	0.0
LK-6224130	5	0.0
LK-6224130	6	0.0
LK-3142120	0	866.0
LK-3142120	1	864.0
LK-3142120	2	1.0
LK-3142120	3	0.0
LK-3142120	4	1.0
LK-3142120	5	0.0
LK-3142120	6	0.0
LK-8121035	0	1630.0
LK-8121035	1	1620.0
LK-8121035	2	7.0
LK-8121035	3	0.0
LK-8121035	4	3.0
LK-8121035	5	0.0
LK-8121035	6	0.0
LK-2233140	0	1624.0
LK-2233140	1	1528.0
LK-2233140	2	60.0
LK-2233140	3	6.0
LK-2233140	4	30.0
LK-2233140	5	0.0
LK-2233140	6	0.0
LK-2233145	0	1478.0
LK-2233145	1	1125.0
LK-2233145	2	47.0
LK-2233145	3	302.0
LK-2233145	4	4.0
LK-2233145	5	0.0
LK-2233145	6	0.0
LK-3324060	0	1126.0
LK-3324060	1	1123.0
LK-3324060	2	1.0
LK-3324060	3	0.0
LK-3324060	4	2.0
LK-3324060	5	0.0
LK-3324060	6	0.0
LK-3245080	0	1424.0
LK-3245080	1	1416.0
LK-3245080	2	1.0
LK-3245080	3	0.0
LK-3245080	4	2.0
LK-3245080	5	5.0
LK-3245080	6	0.0
LK-3245085	0	715.0
LK-3245085	1	710.0
LK-3245085	2	1.0
LK-3245085	3	0.0
LK-3245085	4	0.0
LK-3245085	5	4.0
LK-3245085	6	0.0
LK-5315210	0	2410.0
LK-5315210	1	152.0
LK-5315210	2	1245.0
LK-5315210	3	89.0
LK-5315210	4	802.0
LK-5315210	5	122.0
LK-5315210	6	0.0
LK-8121030	0	2968.0
LK-8121030	1	2156.0
LK-8121030	2	745.0
LK-8121030	3	15.0
LK-8121030	4	21.0
LK-8121030	5	31.0
LK-8121030	6	0.0
LK-9215005	0	1730.0
LK-9215005	1	1709.0
LK-9215005	2	12.0
LK-9215005	3	6.0
LK-9215005	4	2.0
LK-9215005	5	0.0
LK-9215005	6	1.0
LK-8142020	0	2668.0
LK-8142020	1	463.0
LK-8142020	2	2092.0
LK-8142020	3	26.0
LK-8142020	4	57.0
LK-8142020	5	30.0
LK-8142020	6	0.0
LK-6178385	0	2022.0
LK-6178385	1	1866.0
LK-6178385	2	16.0
LK-6178385	3	11.0
LK-6178385	4	111.0
LK-6178385	5	18.0
LK-6178385	6	0.0
LK-9115140	0	1659.0
LK-9115140	1	1583.0
LK-9115140	2	1.0
LK-9115140	3	2.0
LK-9115140	4	73.0
LK-9115140	5	0.0
LK-9115140	6	0.0
LK-1230220	0	884.0
LK-1230220	1	869.0
LK-1230220	2	2.0
LK-1230220	3	2.0
LK-1230220	4	11.0
LK-1230220	5	0.0
LK-1230220	6	0.0
LK-8142025	0	2760.0
LK-8142025	1	460.0
LK-8142025	2	2195.0
LK-8142025	3	26.0
LK-8142025	4	61.0
LK-8142025	5	18.0
LK-8142025	6	0.0
LK-1230225	0	1458.0
LK-1230225	1	1441.0
LK-1230225	2	1.0
LK-1230225	3	1.0
LK-1230225	4	10.0
LK-1230225	5	5.0
LK-1230225	6	0.0
LK-9115145	0	1782.0
LK-9115145	1	1362.0
LK-9115145	2	263.0
LK-9115145	3	1.0
LK-9115145	4	156.0
LK-9115145	5	0.0
LK-9115145	6	0.0
LK-3327060	0	529.0
LK-3327060	1	528.0
LK-3327060	2	0.0
LK-3327060	3	0.0
LK-3327060	4	1.0
LK-3327060	5	0.0
LK-3327060	6	0.0
LK-3227105	0	1194.0
LK-3227105	1	1194.0
LK-3227105	2	0.0
LK-3227105	3	0.0
LK-3227105	4	0.0
LK-3227105	5	0.0
LK-3227105	6	0.0
LK-3312110	0	1759.0
LK-3312110	1	654.0
LK-3312110	2	63.0
LK-3312110	3	948.0
LK-3312110	4	82.0
LK-3312110	5	12.0
LK-3312110	6	0.0
LK-1224130	0	2354.0
LK-1224130	1	2178.0
LK-1224130	2	18.0
LK-1224130	3	0.0
LK-1224130	4	109.0
LK-1224130	5	49.0
LK-1224130	6	0.0
LK-6145280	0	951.0
LK-6145280	1	833.0
LK-6145280	2	14.0
LK-6145280	3	1.0
LK-6145280	4	101.0
LK-6145280	5	2.0
LK-6145280	6	0.0
LK-3312115	0	2007.0
LK-3312115	1	1924.0
LK-3312115	2	1.0
LK-3312115	3	11.0
LK-3312115	4	3.0
LK-3312115	5	1.0
LK-3312115	6	67.0
LK-6145285	0	818.0
LK-6145285	1	759.0
LK-6145285	2	11.0
LK-6145285	3	0.0
LK-6145285	4	48.0
LK-6145285	5	0.0
LK-6145285	6	0.0
LK-1224135	0	1373.0
LK-1224135	1	1260.0
LK-1224135	2	11.0
LK-1224135	3	21.0
LK-1224135	4	69.0
LK-1224135	5	11.0
LK-1224135	6	1.0
LK-9124175	0	2466.0
LK-9124175	1	2187.0
LK-9124175	2	273.0
LK-9124175	3	1.0
LK-9124175	4	4.0
LK-9124175	5	1.0
LK-9124175	6	0.0
LK-4203135	0	1486.0
LK-4203135	1	6.0
LK-4203135	2	598.0
LK-4203135	3	0.0
LK-4203135	4	799.0
LK-4203135	5	83.0
LK-4203135	6	0.0
LK-7121170	0	1202.0
LK-7121170	1	346.0
LK-7121170	2	1.0
LK-7121170	3	854.0
LK-7121170	4	0.0
LK-7121170	5	1.0
LK-7121170	6	0.0
LK-2139430	0	974.0
LK-2139430	1	778.0
LK-2139430	2	3.0
LK-2139430	3	173.0
LK-2139430	4	19.0
LK-2139430	5	1.0
LK-2139430	6	0.0
LK-4203130	0	2353.0
LK-4203130	1	20.0
LK-4203130	2	52.0
LK-4203130	3	1.0
LK-4203130	4	2236.0
LK-4203130	5	33.0
LK-4203130	6	11.0
LK-2139435	0	1013.0
LK-2139435	1	409.0
LK-2139435	2	5.0
LK-2139435	3	578.0
LK-2139435	4	21.0
LK-2139435	5	0.0
LK-2139435	6	0.0
LK-7121175	0	1191.0
LK-7121175	1	1191.0
LK-7121175	2	0.0
LK-7121175	3	0.0
LK-7121175	4	0.0
LK-7121175	5	0.0
LK-7121175	6	0.0
LK-2306275	0	619.0
LK-2306275	1	619.0
LK-2306275	2	0.0
LK-2306275	3	0.0
LK-2306275	4	0.0
LK-2306275	5	0.0
LK-2306275	6	0.0
LK-3227100	0	876.0
LK-3227100	1	873.0
LK-3227100	2	3.0
LK-3227100	3	0.0
LK-3227100	4	0.0
LK-3227100	5	0.0
LK-3227100	6	0.0
LK-1227725	0	1332.0
LK-1227725	1	1323.0
LK-1227725	2	1.0
LK-1227725	3	0.0
LK-1227725	4	3.0
LK-1227725	5	5.0
LK-1227725	6	0.0
LK-2306270	0	587.0
LK-2306270	1	586.0
LK-2306270	2	0.0
LK-2306270	3	0.0
LK-2306270	4	1.0
LK-2306270	5	0.0
LK-2306270	6	0.0
LK-1227720	0	426.0
LK-1227720	1	420.0
LK-1227720	2	2.0
LK-1227720	3	0.0
LK-1227720	4	4.0
LK-1227720	5	0.0
LK-1227720	6	0.0
LK-3327065	0	815.0
LK-3327065	1	814.0
LK-3327065	2	1.0
LK-3327065	3	0.0
LK-3327065	4	0.0
LK-3327065	5	0.0
LK-3327065	6	0.0
LK-5324005	0	3471.0
LK-5324005	1	7.0
LK-5324005	2	4.0
LK-5324005	3	3460.0
LK-5324005	4	0.0
LK-5324005	5	0.0
LK-5324005	6	0.0
LK-6239015	0	3014.0
LK-6239015	1	36.0
LK-6239015	2	9.0
LK-6239015	3	1.0
LK-6239015	4	2940.0
LK-6239015	5	26.0
LK-6239015	6	2.0
LK-6239010	0	1057.0
LK-6239010	1	47.0
LK-6239010	2	1.0
LK-6239010	3	0.0
LK-6239010	4	1009.0
LK-6239010	5	0.0
LK-6239010	6	0.0
LK-5206080	0	827.0
LK-5206080	1	827.0
LK-5206080	2	0.0
LK-5206080	3	0.0
LK-5206080	4	0.0
LK-5206080	5	0.0
LK-5206080	6	0.0
LK-3221125	0	1231.0
LK-3221125	1	1224.0
LK-3221125	2	1.0
LK-3221125	3	3.0
LK-3221125	4	3.0
LK-3221125	5	0.0
LK-3221125	6	0.0
LK-1324015	0	1437.0
LK-1324015	1	1386.0
LK-1324015	2	0.0
LK-1324015	3	1.0
LK-1324015	4	45.0
LK-1324015	5	5.0
LK-1324015	6	0.0
LK-3221120	0	1467.0
LK-3221120	1	1452.0
LK-3221120	2	13.0
LK-3221120	3	0.0
LK-3221120	4	2.0
LK-3221120	5	0.0
LK-3221120	6	0.0
LK-7139015	0	438.0
LK-7139015	1	438.0
LK-7139015	2	0.0
LK-7139015	3	0.0
LK-7139015	4	0.0
LK-7139015	5	0.0
LK-7139015	6	0.0
LK-1324010	0	1334.0
LK-1324010	1	1324.0
LK-1324010	2	0.0
LK-1324010	3	3.0
LK-1324010	4	6.0
LK-1324010	5	1.0
LK-1324010	6	0.0
LK-6145025	0	1218.0
LK-6145025	1	1215.0
LK-6145025	2	0.0
LK-6145025	3	0.0
LK-6145025	4	3.0
LK-6145025	5	0.0
LK-6145025	6	0.0
LK-1224395	0	3173.0
LK-1224395	1	3096.0
LK-1224395	2	6.0
LK-1224395	3	3.0
LK-1224395	4	49.0
LK-1224395	5	19.0
LK-1224395	6	0.0
LK-1224390	0	1939.0
LK-1224390	1	1896.0
LK-1224390	2	7.0
LK-1224390	3	6.0
LK-1224390	4	23.0
LK-1224390	5	7.0
LK-1224390	6	0.0
LK-4121040	0	997.0
LK-4121040	1	0.0
LK-4121040	2	983.0
LK-4121040	3	0.0
LK-4121040	4	14.0
LK-4121040	5	0.0
LK-4121040	6	0.0
LK-6175125	0	1415.0
LK-6175125	1	1278.0
LK-6175125	2	6.0
LK-6175125	3	6.0
LK-6175125	4	110.0
LK-6175125	5	15.0
LK-6175125	6	0.0
LK-3136290	0	1093.0
LK-3136290	1	1079.0
LK-3136290	2	1.0
LK-3136290	3	1.0
LK-3136290	4	7.0
LK-3136290	5	5.0
LK-3136290	6	0.0
LK-3136295	0	1182.0
LK-3136295	1	1182.0
LK-3136295	2	0.0
LK-3136295	3	0.0
LK-3136295	4	0.0
LK-3136295	5	0.0
LK-3136295	6	0.0
LK-5104035	0	4540.0
LK-5104035	1	17.0
LK-5104035	2	11.0
LK-5104035	3	4509.0
LK-5104035	4	3.0
LK-5104035	5	0.0
LK-5104035	6	0.0
LK-5104030	0	2997.0
LK-5104030	1	2.0
LK-5104030	2	2.0
LK-5104030	3	2989.0
LK-5104030	4	4.0
LK-5104030	5	0.0
LK-5104030	6	0.0
LK-2230145	0	1214.0
LK-2230145	1	934.0
LK-2230145	2	274.0
LK-2230145	3	1.0
LK-2230145	4	5.0
LK-2230145	5	0.0
LK-2230145	6	0.0
LK-5133205	0	391.0
LK-5133205	1	7.0
LK-5133205	2	383.0
LK-5133205	3	0.0
LK-5133205	4	0.0
LK-5133205	5	1.0
LK-5133205	6	0.0
LK-5233060	0	1141.0
LK-5233060	1	0.0
LK-5233060	2	5.0
LK-5233060	3	1136.0
LK-5233060	4	0.0
LK-5233060	5	0.0
LK-5233060	6	0.0
LK-2230140	0	798.0
LK-2230140	1	782.0
LK-2230140	2	0.0
LK-2230140	3	15.0
LK-2230140	4	1.0
LK-2230140	5	0.0
LK-2230140	6	0.0
LK-2139385	0	1122.0
LK-2139385	1	359.0
LK-2139385	2	3.0
LK-2139385	3	760.0
LK-2139385	4	0.0
LK-2139385	5	0.0
LK-2139385	6	0.0
LK-1306295	0	949.0
LK-1306295	1	948.0
LK-1306295	2	0.0
LK-1306295	3	0.0
LK-1306295	4	1.0
LK-1306295	5	0.0
LK-1306295	6	0.0
LK-3303050	0	2180.0
LK-3303050	1	2175.0
LK-3303050	2	0.0
LK-3303050	3	3.0
LK-3303050	4	0.0
LK-3303050	5	2.0
LK-3303050	6	0.0
LK-3124175	0	904.0
LK-3124175	1	904.0
LK-3124175	2	0.0
LK-3124175	3	0.0
LK-3124175	4	0.0
LK-3124175	5	0.0
LK-3124175	6	0.0
LK-2139380	0	972.0
LK-2139380	1	28.0
LK-2139380	2	57.0
LK-2139380	3	886.0
LK-2139380	4	1.0
LK-2139380	5	0.0
LK-2139380	6	0.0
LK-3303055	0	2168.0
LK-3303055	1	2166.0
LK-3303055	2	0.0
LK-3303055	3	0.0
LK-3303055	4	2.0
LK-3303055	5	0.0
LK-3303055	6	0.0
LK-6175120	0	1251.0
LK-6175120	1	1143.0
LK-6175120	2	3.0
LK-6175120	3	0.0
LK-6175120	4	98.0
LK-6175120	5	7.0
LK-6175120	6	0.0
LK-1109085	0	2871.0
LK-1109085	1	2828.0
LK-1109085	2	26.0
LK-1109085	3	4.0
LK-1109085	4	12.0
LK-1109085	5	1.0
LK-1109085	6	0.0
LK-1109080	0	9178.0
LK-1109080	1	8843.0
LK-1109080	2	49.0
LK-1109080	3	72.0
LK-1109080	4	157.0
LK-1109080	5	56.0
LK-1109080	6	1.0
LK-7206005	0	1611.0
LK-7206005	1	1611.0
LK-7206005	2	0.0
LK-7206005	3	0.0
LK-7206005	4	0.0
LK-7206005	5	0.0
LK-7206005	6	0.0
LK-5110090	0	1146.0
LK-5110090	1	5.0
LK-5110090	2	1130.0
LK-5110090	3	0.0
LK-5110090	4	2.0
LK-5110090	5	9.0
LK-5110090	6	0.0
LK-6154235	0	1566.0
LK-6154235	1	1530.0
LK-6154235	2	0.0
LK-6154235	3	0.0
LK-6154235	4	34.0
LK-6154235	5	2.0
LK-6154235	6	0.0
LK-6139095	0	832.0
LK-6139095	1	821.0
LK-6139095	2	0.0
LK-6139095	3	0.0
LK-6139095	4	11.0
LK-6139095	5	0.0
LK-6139095	6	0.0
LK-6121140	0	749.0
LK-6121140	1	749.0
LK-6121140	2	0.0
LK-6121140	3	0.0
LK-6121140	4	0.0
LK-6121140	5	0.0
LK-6121140	6	0.0
LK-6139090	0	965.0
LK-6139090	1	955.0
LK-6139090	2	0.0
LK-6139090	3	0.0
LK-6139090	4	7.0
LK-6139090	5	3.0
LK-6139090	6	0.0
LK-6121145	0	575.0
LK-6121145	1	574.0
LK-6121145	2	0.0
LK-6121145	3	0.0
LK-6121145	4	1.0
LK-6121145	5	0.0
LK-6121145	6	0.0
LK-5242070	0	1869.0
LK-5242070	1	1852.0
LK-5242070	2	0.0
LK-5242070	3	1.0
LK-5242070	4	3.0
LK-5242070	5	13.0
LK-5242070	6	0.0
LK-5242075	0	1203.0
LK-5242075	1	1202.0
LK-5242075	2	1.0
LK-5242075	3	0.0
LK-5242075	4	0.0
LK-5242075	5	0.0
LK-5242075	6	0.0
LK-2109010	0	1566.0
LK-2109010	1	1242.0
LK-2109010	2	295.0
LK-2109010	3	2.0
LK-2109010	4	22.0
LK-2109010	5	5.0
LK-2109010	6	0.0
LK-9203420	0	650.0
LK-9203420	1	649.0
LK-9203420	2	1.0
LK-9203420	3	0.0
LK-9203420	4	0.0
LK-9203420	5	0.0
LK-9203420	6	0.0
LK-2109015	0	1703.0
LK-2109015	1	1473.0
LK-2109015	2	196.0
LK-2109015	3	3.0
LK-2109015	4	21.0
LK-2109015	5	10.0
LK-2109015	6	0.0
LK-7130055	0	1553.0
LK-7130055	1	1431.0
LK-7130055	2	2.0
LK-7130055	3	12.0
LK-7130055	4	96.0
LK-7130055	5	12.0
LK-7130055	6	0.0
LK-3206160	0	1014.0
LK-3206160	1	997.0
LK-3206160	2	17.0
LK-3206160	3	0.0
LK-3206160	4	0.0
LK-3206160	5	0.0
LK-3206160	6	0.0
LK-6242025	0	3185.0
LK-6242025	1	2004.0
LK-6242025	2	15.0
LK-6242025	3	696.0
LK-6242025	4	436.0
LK-6242025	5	34.0
LK-6242025	6	0.0
LK-7130050	0	1736.0
LK-7130050	1	1724.0
LK-7130050	2	0.0
LK-7130050	3	1.0
LK-7130050	4	8.0
LK-7130050	5	3.0
LK-7130050	6	0.0
LK-6124045	0	771.0
LK-6124045	1	769.0
LK-6124045	2	0.0
LK-6124045	3	0.0
LK-6124045	4	2.0
LK-6124045	5	0.0
LK-6124045	6	0.0
LK-6124040	0	945.0
LK-6124040	1	942.0
LK-6124040	2	0.0
LK-6124040	3	1.0
LK-6124040	4	2.0
LK-6124040	5	0.0
LK-6124040	6	0.0
LK-3154215	0	560.0
LK-3154215	1	560.0
LK-3154215	2	0.0
LK-3154215	3	0.0
LK-3154215	4	0.0
LK-3154215	5	0.0
LK-3154215	6	0.0
LK-6172185	0	1310.0
LK-6172185	1	1150.0
LK-6172185	2	2.0
LK-6172185	3	102.0
LK-6172185	4	46.0
LK-6172185	5	10.0
LK-6172185	6	0.0
LK-3206165	0	732.0
LK-3206165	1	729.0
LK-3206165	2	3.0
LK-3206165	3	0.0
LK-3206165	4	0.0
LK-3206165	5	0.0
LK-3206165	6	0.0
LK-8139020	0	2306.0
LK-8139020	1	2146.0
LK-8139020	2	22.0
LK-8139020	3	115.0
LK-8139020	4	15.0
LK-8139020	5	7.0
LK-8139020	6	1.0
LK-3154210	0	1320.0
LK-3154210	1	1320.0
LK-3154210	2	0.0
LK-3154210	3	0.0
LK-3154210	4	0.0
LK-3154210	5	0.0
LK-3154210	6	0.0
LK-4506050	0	1133.0
LK-4506050	1	5.0
LK-4506050	2	1105.0
LK-4506050	3	0.0
LK-4506050	4	1.0
LK-4506050	5	22.0
LK-4506050	6	0.0
LK-4506055	0	5575.0
LK-4506055	1	17.0
LK-4506055	2	4857.0
LK-4506055	3	0.0
LK-4506055	4	441.0
LK-4506055	5	259.0
LK-4506055	6	1.0
LK-2312085	0	3381.0
LK-2312085	1	52.0
LK-2312085	2	2880.0
LK-2312085	3	11.0
LK-2312085	4	381.0
LK-2312085	5	57.0
LK-2312085	6	0.0
LK-6172180	0	1283.0
LK-6172180	1	1192.0
LK-6172180	2	1.0
LK-6172180	3	2.0
LK-6172180	4	72.0
LK-6172180	5	16.0
LK-6172180	6	0.0
LK-2312080	0	3465.0
LK-2312080	1	668.0
LK-2312080	2	2245.0
LK-2312080	3	179.0
LK-2312080	4	245.0
LK-2312080	5	128.0
LK-2312080	6	0.0
LK-91	0	1088007.0
LK-91	1	943464.0
LK-91	2	101962.0
LK-91	3	24446.0
LK-91	4	10844.0
LK-91	5	7212.0
LK-91	6	79.0
LK-6166170	0	626.0
LK-6166170	1	623.0
LK-6166170	2	0.0
LK-6166170	3	0.0
LK-6166170	4	3.0
LK-6166170	5	0.0
LK-6166170	6	0.0
LK-92	0	840648.0
LK-92	1	709917.0
LK-92	2	54350.0
LK-92	3	61164.0
LK-92	4	8777.0
LK-92	5	6386.0
LK-92	6	54.0
LK-4215025	0	439.0
LK-4215025	1	0.0
LK-4215025	2	0.0
LK-4215025	3	439.0
LK-4215025	4	0.0
LK-4215025	5	0.0
LK-4215025	6	0.0
LK-2130035	0	1987.0
LK-2130035	1	1882.0
LK-2130035	2	20.0
LK-2130035	3	30.0
LK-2130035	4	38.0
LK-2130035	5	17.0
LK-2130035	6	0.0
LK-2130030	0	3138.0
LK-2130030	1	1443.0
LK-2130030	2	510.0
LK-2130030	3	1006.0
LK-2130030	4	145.0
LK-2130030	5	34.0
LK-2130030	6	0.0
LK-4215020	0	368.0
LK-4215020	1	0.0
LK-4215020	2	0.0
LK-4215020	3	368.0
LK-4215020	4	0.0
LK-4215020	5	0.0
LK-4215020	6	0.0
LK-1212200	0	620.0
LK-1212200	1	611.0
LK-1212200	2	1.0
LK-1212200	3	6.0
LK-1212200	4	2.0
LK-1212200	5	0.0
LK-1212200	6	0.0
LK-1212205	0	1202.0
LK-1212205	1	1182.0
LK-1212205	2	10.0
LK-1212205	3	0.0
LK-1212205	4	10.0
LK-1212205	5	0.0
LK-1212205	6	0.0
LK-5130055	0	1356.0
LK-5130055	1	0.0
LK-5130055	2	1355.0
LK-5130055	3	0.0
LK-5130055	4	1.0
LK-5130055	5	0.0
LK-5130055	6	0.0
LK-8133170	0	821.0
LK-8133170	1	777.0
LK-8133170	2	33.0
LK-8133170	3	0.0
LK-8133170	4	11.0
LK-8133170	5	0.0
LK-8133170	6	0.0
LK-3127155	0	810.0
LK-3127155	1	792.0
LK-3127155	2	0.0
LK-3127155	3	0.0
LK-3127155	4	16.0
LK-3127155	5	2.0
LK-3127155	6	0.0
LK-7139010	0	887.0
LK-7139010	1	887.0
LK-7139010	2	0.0
LK-7139010	3	0.0
LK-7139010	4	0.0
