region_id	field_num	field_value
LK-3227005	6	0
LK-3227005	7	0
LK-3227005	8	0
LK-3227005	9	1
LK-5115020	0	766
LK-5115020	1	724
LK-5115020	2	23
LK-5115020	3	1
LK-5115020	4	0
LK-5115020	5	0
LK-5115020	6	0
LK-5115020	7	0
LK-5115020	8	0
LK-5115020	9	18
LK-3139210	0	526
LK-3139210	1	353
LK-3139210	2	131
LK-3139210	3	10
LK-3139210	4	29
LK-3139210	5	3
LK-3139210	6	0
LK-3139210	7	0
LK-3139210	8	0
LK-3139210	9	0
LK-5133200	0	273
LK-5133200	1	272
LK-5133200	2	0
LK-5133200	3	0
LK-5133200	4	0
LK-5133200	5	0
LK-5133200	6	0
LK-5133200	7	0
LK-5133200	8	0
LK-5133200	9	1
LK-9148130	0	728
LK-9148130	1	703
LK-9148130	2	22
LK-9148130	3	1
LK-9148130	4	1
LK-9148130	5	0
LK-9148130	6	0
LK-9148130	7	0
LK-9148130	8	0
LK-9148130	9	1
LK-3139215	0	92
LK-3139215	1	60
LK-3139215	2	28
LK-3139215	3	1
LK-3139215	4	3
LK-3139215	5	0
LK-3139215	6	0
LK-3139215	7	0
LK-3139215	8	0
LK-3139215	9	0
LK-1209185	0	230
LK-1209185	1	225
LK-1209185	2	5
LK-1209185	3	0
LK-1209185	4	0
LK-1209185	5	0
LK-1209185	6	0
LK-1209185	7	0
LK-1209185	8	0
LK-1209185	9	0
LK-1209180	0	254
LK-1209180	1	251
LK-1209180	2	3
LK-1209180	3	0
LK-1209180	4	0
LK-1209180	5	0
LK-1209180	6	0
LK-1209180	7	0
LK-1209180	8	0
LK-1209180	9	0
LK-2233325	0	293
LK-2233325	1	222
LK-2233325	2	19
LK-2233325	3	0
LK-2233325	4	0
LK-2233325	5	0
LK-2233325	6	0
LK-2233325	7	36
LK-2233325	8	15
LK-2233325	9	1
LK-2233320	0	231
LK-2233320	1	194
LK-2233320	2	7
LK-2233320	3	0
LK-2233320	4	0
LK-2233320	5	0
LK-2233320	6	0
LK-2233320	7	2
LK-2233320	8	27
LK-2233320	9	1
LK-6115055	0	171
LK-6115055	1	167
LK-6115055	2	1
LK-6115055	3	0
LK-6115055	4	3
LK-6115055	5	0
LK-6115055	6	0
LK-6115055	7	0
LK-6115055	8	0
LK-6115055	9	0
LK-5224080	0	305
LK-5224080	1	243
LK-5224080	2	61
LK-5224080	3	0
LK-5224080	4	0
LK-5224080	5	0
LK-5224080	6	0
LK-5224080	7	0
LK-5224080	8	0
LK-5224080	9	1
LK-6115050	0	202
LK-6115050	1	200
LK-6115050	2	2
LK-6115050	3	0
LK-6115050	4	0
LK-6115050	5	0
LK-6115050	6	0
LK-6115050	7	0
LK-6115050	8	0
LK-6115050	9	0
LK-7148160	0	508
LK-7148160	1	500
LK-7148160	2	1
LK-7148160	3	0
LK-7148160	4	3
LK-7148160	5	0
LK-7148160	6	0
LK-7148160	7	0
LK-7148160	8	0
LK-7148160	9	4
LK-6148130	0	181
LK-6148130	1	173
LK-6148130	2	3
LK-6148130	3	0
LK-6148130	4	1
LK-6148130	5	0
LK-6148130	6	0
LK-6148130	7	0
LK-6148130	8	1
LK-6148130	9	3
LK-6148135	0	165
LK-6148135	1	161
LK-6148135	2	3
LK-6148135	3	0
LK-6148135	4	0
LK-6148135	5	0
LK-6148135	6	0
LK-6148135	7	0
LK-6148135	8	0
LK-6148135	9	1
LK-4104005	0	172
LK-4104005	1	171
LK-4104005	2	0
LK-4104005	3	0
LK-4104005	4	0
LK-4104005	5	0
LK-4104005	6	0
LK-4104005	7	0
LK-4104005	8	0
LK-4104005	9	1
LK-6109055	0	173
LK-6109055	1	167
LK-6109055	2	5
LK-6109055	3	0
LK-6109055	4	1
LK-6109055	5	0
LK-6109055	6	0
LK-6109055	7	0
LK-6109055	8	0
LK-6109055	9	0
LK-3324065	0	467
LK-3324065	1	456
LK-3324065	2	11
LK-3324065	3	0
LK-3324065	4	0
LK-3324065	5	0
LK-3324065	6	0
LK-3324065	7	0
LK-3324065	8	0
LK-3324065	9	0
LK-8127040	0	144
LK-8127040	1	142
LK-8127040	2	2
LK-8127040	3	0
LK-8127040	4	0
LK-8127040	5	0
LK-8127040	6	0
LK-8127040	7	0
LK-8127040	8	0
LK-8127040	9	0
LK-5136180	0	266
LK-5136180	1	239
LK-5136180	2	18
LK-5136180	3	2
LK-5136180	4	0
LK-5136180	5	0
LK-5136180	6	0
LK-5136180	7	0
LK-5136180	8	0
LK-5136180	9	7
LK-6175105	0	255
LK-6175105	1	252
LK-6175105	2	3
LK-6175105	3	0
LK-6175105	4	0
LK-6175105	5	0
LK-6175105	6	0
LK-6175105	7	0
LK-6175105	8	0
LK-6175105	9	0
LK-5136185	0	276
LK-5136185	1	254
LK-5136185	2	18
LK-5136185	3	0
LK-5136185	4	0
LK-5136185	5	0
LK-5136185	6	0
LK-5136185	7	1
LK-5136185	8	0
LK-5136185	9	3
LK-7148165	0	533
LK-7148165	1	528
LK-7148165	2	3
LK-7148165	3	0
LK-7148165	4	0
LK-7148165	5	0
LK-7148165	6	0
LK-7148165	7	0
LK-7148165	8	0
LK-7148165	9	2
LK-9212200	0	332
LK-9212200	1	320
LK-9212200	2	12
LK-9212200	3	0
LK-9212200	4	0
LK-9212200	5	0
LK-9212200	6	0
LK-9212200	7	0
LK-9212200	8	0
LK-9212200	9	0
LK-3142125	0	245
LK-3142125	1	190
LK-3142125	2	47
LK-3142125	3	1
LK-3142125	4	2
LK-3142125	5	5
LK-3142125	6	0
LK-3142125	7	0
LK-3142125	8	0
LK-3142125	9	0
LK-9212205	0	296
LK-9212205	1	269
LK-9212205	2	21
LK-9212205	3	2
LK-9212205	4	0
LK-9212205	5	0
LK-9212205	6	0
LK-9212205	7	0
LK-9212205	8	0
LK-9212205	9	4
LK-6224130	0	151
LK-6224130	1	151
LK-6224130	2	0
LK-6224130	3	0
LK-6224130	4	0
LK-6224130	5	0
LK-6224130	6	0
LK-6224130	7	0
LK-6224130	8	0
LK-6224130	9	0
LK-3142120	0	196
LK-3142120	1	132
LK-3142120	2	42
LK-3142120	3	4
LK-3142120	4	3
LK-3142120	5	0
LK-3142120	6	0
LK-3142120	7	11
LK-3142120	8	4
LK-3142120	9	0
LK-8121035	0	425
LK-8121035	1	401
LK-8121035	2	11
LK-8121035	3	0
LK-8121035	4	7
LK-8121035	5	0
LK-8121035	6	0
LK-8121035	7	4
LK-8121035	8	0
LK-8121035	9	2
LK-2233140	0	417
LK-2233140	1	327
LK-2233140	2	57
LK-2233140	3	0
LK-2233140	4	15
LK-2233140	5	4
LK-2233140	6	0
LK-2233140	7	2
LK-2233140	8	9
LK-2233140	9	3
LK-2233145	0	365
LK-2233145	1	350
LK-2233145	2	12
LK-2233145	3	0
LK-2233145	4	2
LK-2233145	5	0
LK-2233145	6	0
LK-2233145	7	1
LK-2233145	8	0
LK-2233145	9	0
LK-3324060	0	302
LK-3324060	1	296
LK-3324060	2	5
LK-3324060	3	1
LK-3324060	4	0
LK-3324060	5	0
LK-3324060	6	0
LK-3324060	7	0
LK-3324060	8	0
LK-3324060	9	0
LK-3245080	0	352
LK-3245080	1	330
LK-3245080	2	22
LK-3245080	3	0
LK-3245080	4	0
LK-3245080	5	0
LK-3245080	6	0
LK-3245080	7	0
LK-3245080	8	0
LK-3245080	9	0
LK-3245085	0	176
LK-3245085	1	168
LK-3245085	2	7
LK-3245085	3	1
LK-3245085	4	0
LK-3245085	5	0
LK-3245085	6	0
LK-3245085	7	0
LK-3245085	8	0
LK-3245085	9	0
LK-5315210	0	551
LK-5315210	1	484
LK-5315210	2	60
LK-5315210	3	7
LK-5315210	4	0
LK-5315210	5	0
LK-5315210	6	0
LK-5315210	7	0
LK-5315210	8	0
LK-5315210	9	0
LK-8121030	0	788
LK-8121030	1	577
LK-8121030	2	30
LK-8121030	3	0
LK-8121030	4	1
LK-8121030	5	3
LK-8121030	6	0
LK-8121030	7	27
LK-8121030	8	147
LK-8121030	9	3
LK-9215005	0	484
LK-9215005	1	441
LK-9215005	2	17
LK-9215005	3	1
LK-9215005	4	0
LK-9215005	5	0
LK-9215005	6	0
LK-9215005	7	4
LK-9215005	8	16
LK-9215005	9	5
LK-8142020	0	697
LK-8142020	1	438
LK-8142020	2	18
LK-8142020	3	2
LK-8142020	4	1
LK-8142020	5	0
LK-8142020	6	0
LK-8142020	7	32
LK-8142020	8	201
LK-8142020	9	5
LK-6178385	0	553
LK-6178385	1	513
LK-6178385	2	37
LK-6178385	3	0
LK-6178385	4	1
LK-6178385	5	1
LK-6178385	6	0
LK-6178385	7	1
LK-6178385	8	0
LK-6178385	9	0
LK-9115140	0	457
LK-9115140	1	442
LK-9115140	2	10
LK-9115140	3	1
LK-9115140	4	0
LK-9115140	5	0
LK-9115140	6	0
LK-9115140	7	3
LK-9115140	8	0
LK-9115140	9	1
LK-1230220	0	233
LK-1230220	1	224
LK-1230220	2	4
LK-1230220	3	0
LK-1230220	4	4
LK-1230220	5	0
LK-1230220	6	0
LK-1230220	7	0
LK-1230220	8	0
LK-1230220	9	1
LK-8142025	0	707
LK-8142025	1	470
LK-8142025	2	8
LK-8142025	3	0
LK-8142025	4	3
LK-8142025	5	0
LK-8142025	6	0
LK-8142025	7	14
LK-8142025	8	209
LK-8142025	9	3
LK-1230225	0	383
LK-1230225	1	372
LK-1230225	2	11
LK-1230225	3	0
LK-1230225	4	0
LK-1230225	5	0
LK-1230225	6	0
LK-1230225	7	0
LK-1230225	8	0
LK-1230225	9	0
LK-9115145	0	482
LK-9115145	1	389
LK-9115145	2	25
LK-9115145	3	0
LK-9115145	4	5
LK-9115145	5	0
LK-9115145	6	0
LK-9115145	7	0
LK-9115145	8	61
LK-9115145	9	2
LK-3327060	0	147
LK-3327060	1	139
LK-3327060	2	8
LK-3327060	3	0
LK-3327060	4	0
LK-3327060	5	0
LK-3327060	6	0
LK-3327060	7	0
LK-3327060	8	0
LK-3327060	9	0
LK-3227105	0	296
LK-3227105	1	289
LK-3227105	2	3
LK-3227105	3	0
LK-3227105	4	0
LK-3227105	5	0
LK-3227105	6	0
LK-3227105	7	0
LK-3227105	8	0
LK-3227105	9	4
LK-3312110	0	434
LK-3312110	1	428
LK-3312110	2	5
LK-3312110	3	0
LK-3312110	4	0
LK-3312110	5	1
LK-3312110	6	0
LK-3312110	7	0
LK-3312110	8	0
LK-3312110	9	0
LK-1224130	0	616
LK-1224130	1	466
LK-1224130	2	136
LK-1224130	3	1
LK-1224130	4	5
LK-1224130	5	1
LK-1224130	6	0
LK-1224130	7	0
LK-1224130	8	6
LK-1224130	9	1
LK-6145280	0	272
LK-6145280	1	262
LK-6145280	2	6
LK-6145280	3	0
LK-6145280	4	0
LK-6145280	5	0
LK-6145280	6	0
LK-6145280	7	0
LK-6145280	8	4
LK-6145280	9	0
LK-3312115	0	508
LK-3312115	1	500
LK-3312115	2	8
LK-3312115	3	0
LK-3312115	4	0
LK-3312115	5	0
LK-3312115	6	0
LK-3312115	7	0
LK-3312115	8	0
LK-3312115	9	0
LK-6145285	0	227
LK-6145285	1	224
LK-6145285	2	1
LK-6145285	3	0
LK-6145285	4	0
LK-6145285	5	0
LK-6145285	6	0
LK-6145285	7	0
LK-6145285	8	0
LK-6145285	9	2
LK-1224135	0	351
LK-1224135	1	234
LK-1224135	2	110
LK-1224135	3	3
LK-1224135	4	0
LK-1224135	5	2
LK-1224135	6	0
LK-1224135	7	2
LK-1224135	8	0
LK-1224135	9	0
LK-9124175	0	650
LK-9124175	1	512
LK-9124175	2	56
LK-9124175	3	2
LK-9124175	4	2
LK-9124175	5	0
LK-9124175	6	0
LK-9124175	7	0
LK-9124175	8	77
LK-9124175	9	1
LK-4203135	0	338
LK-4203135	1	245
LK-4203135	2	5
LK-4203135	3	0
LK-4203135	4	0
LK-4203135	5	0
LK-4203135	6	0
LK-4203135	7	0
LK-4203135	8	0
LK-4203135	9	88
LK-7121170	0	284
LK-7121170	1	284
LK-7121170	2	0
LK-7121170	3	0
LK-7121170	4	0
LK-7121170	5	0
LK-7121170	6	0
LK-7121170	7	0
LK-7121170	8	0
LK-7121170	9	0
LK-2139430	0	245
LK-2139430	1	178
LK-2139430	2	52
LK-2139430	3	5
LK-2139430	4	7
LK-2139430	5	0
LK-2139430	6	0
LK-2139430	7	2
LK-2139430	8	0
LK-2139430	9	1
LK-4203130	0	498
LK-4203130	1	435
LK-4203130	2	23
LK-4203130	3	7
LK-4203130	4	0
LK-4203130	5	0
LK-4203130	6	0
LK-4203130	7	0
LK-4203130	8	0
LK-4203130	9	33
LK-2139435	0	241
LK-2139435	1	175
LK-2139435	2	56
LK-2139435	3	9
LK-2139435	4	1
LK-2139435	5	0
LK-2139435	6	0
LK-2139435	7	0
LK-2139435	8	0
LK-2139435	9	0
LK-7121175	0	318
LK-7121175	1	314
LK-7121175	2	3
LK-7121175	3	0
LK-7121175	4	0
LK-7121175	5	0
LK-7121175	6	0
LK-7121175	7	0
LK-7121175	8	1
LK-7121175	9	0
LK-2306275	0	152
LK-2306275	1	149
LK-2306275	2	2
LK-2306275	3	0
LK-2306275	4	1
LK-2306275	5	0
LK-2306275	6	0
LK-2306275	7	0
LK-2306275	8	0
LK-2306275	9	0
LK-3227100	0	222
LK-3227100	1	211
LK-3227100	2	11
LK-3227100	3	0
LK-3227100	4	0
LK-3227100	5	0
LK-3227100	6	0
LK-3227100	7	0
LK-3227100	8	0
LK-3227100	9	0
LK-1227725	0	350
LK-1227725	1	340
LK-1227725	2	9
LK-1227725	3	0
LK-1227725	4	1
LK-1227725	5	0
LK-1227725	6	0
LK-1227725	7	0
LK-1227725	8	0
LK-1227725	9	0
LK-2306270	0	172
LK-2306270	1	162
LK-2306270	2	10
LK-2306270	3	0
LK-2306270	4	0
LK-2306270	5	0
LK-2306270	6	0
LK-2306270	7	0
LK-2306270	8	0
LK-2306270	9	0
LK-1227720	0	113
LK-1227720	1	108
LK-1227720	2	3
LK-1227720	3	0
LK-1227720	4	0
LK-1227720	5	0
LK-1227720	6	0
LK-1227720	7	0
LK-1227720	8	0
LK-1227720	9	2
LK-3327065	0	204
LK-3327065	1	174
LK-3327065	2	27
LK-3327065	3	3
LK-3327065	4	0
LK-3327065	5	0
LK-3327065	6	0
LK-3327065	7	0
LK-3327065	8	0
LK-3327065	9	0
LK-5324005	0	769
LK-5324005	1	751
LK-5324005	2	10
LK-5324005	3	3
LK-5324005	4	0
LK-5324005	5	0
LK-5324005	6	0
LK-5324005	7	0
LK-5324005	8	0
LK-5324005	9	5
LK-6239015	0	757
LK-6239015	1	740
LK-6239015	2	11
LK-6239015	3	0
LK-6239015	4	1
LK-6239015	5	0
LK-6239015	6	0
LK-6239015	7	0
LK-6239015	8	0
LK-6239015	9	5
LK-6239010	0	290
LK-6239010	1	281
LK-6239010	2	5
LK-6239010	3	0
LK-6239010	4	0
LK-6239010	5	0
LK-6239010	6	0
LK-6239010	7	1
LK-6239010	8	1
LK-6239010	9	2
LK-5206080	0	224
LK-5206080	1	223
LK-5206080	2	0
LK-5206080	3	0
LK-5206080	4	0
LK-5206080	5	0
LK-5206080	6	0
LK-5206080	7	0
LK-5206080	8	0
LK-5206080	9	1
LK-3221125	0	310
LK-3221125	1	301
LK-3221125	2	9
LK-3221125	3	0
LK-3221125	4	0
LK-3221125	5	0
LK-3221125	6	0
LK-3221125	7	0
LK-3221125	8	0
LK-3221125	9	0
LK-1324015	0	344
LK-1324015	1	330
LK-1324015	2	11
LK-1324015	3	0
LK-1324015	4	1
LK-1324015	5	0
LK-1324015	6	0
LK-1324015	7	0
LK-1324015	8	0
LK-1324015	9	2
LK-3221120	0	377
LK-3221120	1	358
LK-3221120	2	18
LK-3221120	3	1
LK-3221120	4	0
LK-3221120	5	0
LK-3221120	6	0
LK-3221120	7	0
LK-3221120	8	0
LK-3221120	9	0
LK-7139015	0	123
LK-7139015	1	119
LK-7139015	2	0
LK-7139015	3	0
LK-7139015	4	0
LK-7139015	5	0
LK-7139015	6	0
LK-7139015	7	0
LK-7139015	8	0
LK-7139015	9	4
LK-1324010	0	326
LK-1324010	1	321
LK-1324010	2	3
LK-1324010	3	0
LK-1324010	4	0
LK-1324010	5	0
LK-1324010	6	0
LK-1324010	7	0
LK-1324010	8	0
LK-1324010	9	2
LK-6145025	0	346
LK-6145025	1	336
LK-6145025	2	5
LK-6145025	3	0
LK-6145025	4	1
LK-6145025	5	0
LK-6145025	6	0
LK-6145025	7	0
LK-6145025	8	4
LK-6145025	9	0
LK-1224395	0	801
LK-1224395	1	652
LK-1224395	2	143
LK-1224395	3	1
LK-1224395	4	2
LK-1224395	5	0
LK-1224395	6	0
LK-1224395	7	0
LK-1224395	8	3
LK-1224395	9	0
LK-1224390	0	507
LK-1224390	1	475
LK-1224390	2	28
LK-1224390	3	0
LK-1224390	4	2
LK-1224390	5	0
LK-1224390	6	0
LK-1224390	7	0
LK-1224390	8	0
LK-1224390	9	2
LK-4121040	0	261
LK-4121040	1	259
LK-4121040	2	0
LK-4121040	3	0
LK-4121040	4	0
LK-4121040	5	0
LK-4121040	6	0
LK-4121040	7	0
LK-4121040	8	0
LK-4121040	9	2
LK-6175125	0	403
LK-6175125	1	388
LK-6175125	2	10
LK-6175125	3	0
LK-6175125	4	2
LK-6175125	5	0
LK-6175125	6	0
LK-6175125	7	0
LK-6175125	8	0
LK-6175125	9	3
LK-3136290	0	266
LK-3136290	1	227
LK-3136290	2	33
LK-3136290	3	1
LK-3136290	4	0
LK-3136290	5	0
LK-3136290	6	0
LK-3136290	7	4
LK-3136290	8	0
LK-3136290	9	1
LK-3136295	0	299
LK-3136295	1	290
LK-3136295	2	8
LK-3136295	3	0
LK-3136295	4	1
LK-3136295	5	0
LK-3136295	6	0
LK-3136295	7	0
LK-3136295	8	0
LK-3136295	9	0
LK-5104035	0	1219
LK-5104035	1	1198
LK-5104035	2	9
LK-5104035	3	0
LK-5104035	4	0
LK-5104035	5	0
LK-5104035	6	0
LK-5104035	7	1
LK-5104035	8	0
LK-5104035	9	11
LK-5104030	0	794
LK-5104030	1	763
LK-5104030	2	4
LK-5104030	3	0
LK-5104030	4	0
LK-5104030	5	0
LK-5104030	6	0
LK-5104030	7	0
LK-5104030	8	0
LK-5104030	9	27
LK-2230145	0	362
LK-2230145	1	304
LK-2230145	2	7
LK-2230145	3	0
LK-2230145	4	0
LK-2230145	5	0
LK-2230145	6	0
LK-2230145	7	0
LK-2230145	8	51
LK-2230145	9	0
LK-5133205	0	99
LK-5133205	1	99
LK-5133205	2	0
LK-5133205	3	0
LK-5133205	4	0
LK-5133205	5	0
LK-5133205	6	0
LK-5133205	7	0
LK-5133205	8	0
LK-5133205	9	0
LK-5233060	0	265
LK-5233060	1	249
LK-5233060	2	12
LK-5233060	3	1
LK-5233060	4	0
LK-5233060	5	0
LK-5233060	6	0
LK-5233060	7	0
LK-5233060	8	0
LK-5233060	9	3
LK-2230140	0	226
LK-2230140	1	222
LK-2230140	2	2
LK-2230140	3	0
LK-2230140	4	0
LK-2230140	5	0
LK-2230140	6	0
LK-2230140	7	2
LK-2230140	8	0
LK-2230140	9	0
LK-2139385	0	264
LK-2139385	1	228
LK-2139385	2	35
LK-2139385	3	1
LK-2139385	4	0
LK-2139385	5	0
LK-2139385	6	0
LK-2139385	7	0
LK-2139385	8	0
LK-2139385	9	0
LK-1306295	0	259
LK-1306295	1	252
LK-1306295	2	6
LK-1306295	3	0
LK-1306295	4	1
LK-1306295	5	0
LK-1306295	6	0
LK-1306295	7	0
LK-1306295	8	0
LK-1306295	9	0
LK-3303050	0	568
LK-3303050	1	557
LK-3303050	2	9
LK-3303050	3	0
LK-3303050	4	0
LK-3303050	5	0
LK-3303050	6	0
LK-3303050	7	0
LK-3303050	8	0
LK-3303050	9	2
LK-3124175	0	229
LK-3124175	1	229
LK-3124175	2	0
LK-3124175	3	0
LK-3124175	4	0
LK-3124175	5	0
LK-3124175	6	0
LK-3124175	7	0
LK-3124175	8	0
LK-3124175	9	0
LK-2139380	0	219
LK-2139380	1	181
LK-2139380	2	27
LK-2139380	3	2
LK-2139380	4	0
LK-2139380	5	1
LK-2139380	6	0
LK-2139380	7	0
LK-2139380	8	8
LK-2139380	9	0
LK-3303055	0	543
LK-3303055	1	534
LK-3303055	2	9
LK-3303055	3	0
LK-3303055	4	0
LK-3303055	5	0
LK-3303055	6	0
LK-3303055	7	0
LK-3303055	8	0
LK-3303055	9	0
LK-6175120	0	355
LK-6175120	1	349
LK-6175120	2	3
LK-6175120	3	0
LK-6175120	4	0
LK-6175120	5	0
LK-6175120	6	0
LK-6175120	7	0
LK-6175120	8	0
LK-6175120	9	3
LK-1109085	0	694
LK-1109085	1	634
LK-1109085	2	48
LK-1109085	3	0
LK-1109085	4	5
LK-1109085	5	3
LK-1109085	6	0
LK-1109085	7	0
LK-1109085	8	3
LK-1109085	9	1
LK-1109080	0	2359
LK-1109080	1	2140
LK-1109080	2	187
LK-1109080	3	7
LK-1109080	4	19
LK-1109080	5	0
LK-1109080	6	0
LK-1109080	7	4
LK-1109080	8	0
LK-1109080	9	2
LK-7206005	0	456
LK-7206005	1	456
LK-7206005	2	0
LK-7206005	3	0
LK-7206005	4	0
LK-7206005	5	0
LK-7206005	6	0
LK-7206005	7	0
LK-7206005	8	0
LK-7206005	9	0
LK-5110090	0	308
LK-5110090	1	254
LK-5110090	2	0
LK-5110090	3	0
LK-5110090	4	0
LK-5110090	5	0
LK-5110090	6	0
LK-5110090	7	0
LK-5110090	8	0
LK-5110090	9	54
LK-6154235	0	424
LK-6154235	1	387
LK-6154235	2	23
LK-6154235	3	0
LK-6154235	4	7
LK-6154235	5	0
LK-6154235	6	0
LK-6154235	7	2
LK-6154235	8	0
LK-6154235	9	5
LK-6139095	0	234
LK-6139095	1	233
LK-6139095	2	1
LK-6139095	3	0
LK-6139095	4	0
LK-6139095	5	0
LK-6139095	6	0
LK-6139095	7	0
LK-6139095	8	0
LK-6139095	9	0
LK-6121140	0	208
LK-6121140	1	204
LK-6121140	2	4
LK-6121140	3	0
LK-6121140	4	0
LK-6121140	5	0
LK-6121140	6	0
LK-6121140	7	0
LK-6121140	8	0
LK-6121140	9	0
LK-6139090	0	280
LK-6139090	1	273
LK-6139090	2	2
LK-6139090	3	0
LK-6139090	4	0
LK-6139090	5	0
LK-6139090	6	0
LK-6139090	7	0
LK-6139090	8	0
LK-6139090	9	5
LK-6121145	0	158
LK-6121145	1	155
LK-6121145	2	3
LK-6121145	3	0
LK-6121145	4	0
LK-6121145	5	0
LK-6121145	6	0
LK-6121145	7	0
LK-6121145	8	0
LK-6121145	9	0
LK-5242070	0	464
LK-5242070	1	430
LK-5242070	2	9
LK-5242070	3	0
LK-5242070	4	0
LK-5242070	5	0
LK-5242070	6	0
LK-5242070	7	24
LK-5242070	8	0
LK-5242070	9	1
LK-5242075	0	305
LK-5242075	1	304
LK-5242075	2	0
LK-5242075	3	0
LK-5242075	4	0
LK-5242075	5	0
LK-5242075	6	0
LK-5242075	7	0
LK-5242075	8	0
LK-5242075	9	1
LK-2109010	0	403
LK-2109010	1	305
LK-2109010	2	17
LK-2109010	3	2
LK-2109010	4	2
LK-2109010	5	0
LK-2109010	6	0
LK-2109010	7	1
LK-2109010	8	76
LK-2109010	9	0
LK-9203420	0	184
LK-9203420	1	174
LK-9203420	2	7
LK-9203420	3	1
LK-9203420	4	0
LK-9203420	5	0
LK-9203420	6	0
LK-9203420	7	0
LK-9203420	8	0
LK-9203420	9	2
LK-2109015	0	457
LK-2109015	1	395
LK-2109015	2	30
LK-2109015	3	1
LK-2109015	4	1
LK-2109015	5	0
LK-2109015	6	0
LK-2109015	7	2
LK-2109015	8	28
LK-2109015	9	0
LK-7130055	0	395
LK-7130055	1	380
LK-7130055	2	15
LK-7130055	3	0
LK-7130055	4	0
LK-7130055	5	0
LK-7130055	6	0
LK-7130055	7	0
LK-7130055	8	0
LK-7130055	9	0
LK-3206160	0	272
LK-3206160	1	262
LK-3206160	2	6
LK-3206160	3	0
LK-3206160	4	2
LK-3206160	5	0
LK-3206160	6	0
LK-3206160	7	0
LK-3206160	8	2
LK-3206160	9	0
LK-6242025	0	851
LK-6242025	1	821
LK-6242025	2	27
LK-6242025	3	0
LK-6242025	4	0
LK-6242025	5	0
LK-6242025	6	0
LK-6242025	7	0
LK-6242025	8	1
LK-6242025	9	2
LK-7130050	0	465
LK-7130050	1	440
LK-7130050	2	22
LK-7130050	3	0
LK-7130050	4	0
LK-7130050	5	0
LK-7130050	6	0
LK-7130050	7	0
LK-7130050	8	0
LK-7130050	9	3
