region_id	field_num	field_value
LK-5136185	0	1110.0
LK-5136185	1	530.0
LK-5136185	2	580.0
LK-7148165	0	1934.0
LK-7148165	1	945.0
LK-7148165	2	989.0
LK-9212200	0	1241.0
LK-9212200	1	579.0
LK-9212200	2	662.0
LK-3142125	0	936.0
LK-3142125	1	443.0
LK-3142125	2	493.0
LK-9212205	0	1107.0
LK-9212205	1	524.0
LK-9212205	2	583.0
LK-6224130	0	515.0
LK-6224130	1	249.0
LK-6224130	2	266.0
LK-3142120	0	866.0
LK-3142120	1	410.0
LK-3142120	2	456.0
LK-8121035	0	1630.0
LK-8121035	1	769.0
LK-8121035	2	861.0
LK-2233140	0	1624.0
LK-2233140	1	782.0
LK-2233140	2	842.0
LK-2233145	0	1478.0
LK-2233145	1	729.0
LK-2233145	2	749.0
LK-3324060	0	1126.0
LK-3324060	1	563.0
LK-3324060	2	563.0
LK-3245080	0	1424.0
LK-3245080	1	651.0
LK-3245080	2	773.0
LK-3245085	0	715.0
LK-3245085	1	342.0
LK-3245085	2	373.0
LK-5315210	0	2410.0
LK-5315210	1	1176.0
LK-5315210	2	1234.0
LK-8121030	0	2968.0
LK-8121030	1	1363.0
LK-8121030	2	1605.0
LK-9215005	0	1730.0
LK-9215005	1	827.0
LK-9215005	2	903.0
LK-8142020	0	2668.0
LK-8142020	1	1242.0
LK-8142020	2	1426.0
LK-6178385	0	2022.0
LK-6178385	1	961.0
LK-6178385	2	1061.0
LK-9115140	0	1659.0
LK-9115140	1	813.0
LK-9115140	2	846.0
LK-1230220	0	884.0
LK-1230220	1	409.0
LK-1230220	2	475.0
LK-8142025	0	2760.0
LK-8142025	1	1362.0
LK-8142025	2	1398.0
LK-1230225	0	1458.0
LK-1230225	1	726.0
LK-1230225	2	732.0
LK-9115145	0	1782.0
LK-9115145	1	870.0
LK-9115145	2	912.0
LK-3327060	0	529.0
LK-3327060	1	236.0
LK-3327060	2	293.0
LK-3227105	0	1194.0
LK-3227105	1	592.0
LK-3227105	2	602.0
LK-3312110	0	1759.0
LK-3312110	1	892.0
LK-3312110	2	867.0
LK-1224130	0	2354.0
LK-1224130	1	1115.0
LK-1224130	2	1239.0
LK-6145280	0	951.0
LK-6145280	1	434.0
LK-6145280	2	517.0
LK-3312115	0	2007.0
LK-3312115	1	1014.0
LK-3312115	2	993.0
LK-6145285	0	818.0
LK-6145285	1	387.0
LK-6145285	2	431.0
LK-1224135	0	1373.0
LK-1224135	1	611.0
LK-1224135	2	762.0
LK-9124175	0	2466.0
LK-9124175	1	1170.0
LK-9124175	2	1296.0
LK-4203135	0	1486.0
LK-4203135	1	721.0
LK-4203135	2	765.0
LK-7121170	0	1202.0
LK-7121170	1	595.0
LK-7121170	2	607.0
LK-2139430	0	974.0
LK-2139430	1	439.0
LK-2139430	2	535.0
LK-4203130	0	2353.0
LK-4203130	1	1201.0
LK-4203130	2	1152.0
LK-2139435	0	1013.0
LK-2139435	1	473.0
LK-2139435	2	540.0
LK-7121175	0	1191.0
LK-7121175	1	566.0
LK-7121175	2	625.0
LK-2306275	0	619.0
LK-2306275	1	302.0
LK-2306275	2	317.0
LK-3227100	0	876.0
LK-3227100	1	411.0
LK-3227100	2	465.0
LK-1227725	0	1332.0
LK-1227725	1	640.0
LK-1227725	2	692.0
LK-2306270	0	587.0
LK-2306270	1	261.0
LK-2306270	2	326.0
LK-1227720	0	426.0
LK-1227720	1	205.0
LK-1227720	2	221.0
LK-3327065	0	815.0
LK-3327065	1	394.0
LK-3327065	2	421.0
LK-5324005	0	3471.0
LK-5324005	1	1644.0
LK-5324005	2	1827.0
LK-6239015	0	3014.0
LK-6239015	1	1459.0
LK-6239015	2	1555.0
LK-6239010	0	1057.0
LK-6239010	1	487.0
LK-6239010	2	570.0
LK-5206080	0	827.0
LK-5206080	1	413.0
LK-5206080	2	414.0
LK-3221125	0	1231.0
LK-3221125	1	579.0
LK-3221125	2	652.0
LK-1324015	0	1437.0
LK-1324015	1	723.0
LK-1324015	2	714.0
LK-3221120	0	1467.0
LK-3221120	1	678.0
LK-3221120	2	789.0
LK-7139015	0	438.0
LK-7139015	1	215.0
LK-7139015	2	223.0
LK-1324010	0	1334.0
LK-1324010	1	650.0
LK-1324010	2	684.0
LK-6145025	0	1218.0
LK-6145025	1	583.0
LK-6145025	2	635.0
LK-1224395	0	3173.0
LK-1224395	1	1550.0
LK-1224395	2	1623.0
LK-1224390	0	1939.0
LK-1224390	1	969.0
LK-1224390	2	970.0
LK-4121040	0	997.0
LK-4121040	1	442.0
LK-4121040	2	555.0
LK-6175125	0	1415.0
LK-6175125	1	682.0
LK-6175125	2	733.0
LK-3136290	0	1093.0
LK-3136290	1	495.0
LK-3136290	2	598.0
LK-3136295	0	1182.0
LK-3136295	1	551.0
LK-3136295	2	631.0
LK-5104035	0	4540.0
LK-5104035	1	2193.0
LK-5104035	2	2347.0
LK-5104030	0	2997.0
LK-5104030	1	1479.0
LK-5104030	2	1518.0
LK-2230145	0	1214.0
LK-2230145	1	570.0
LK-2230145	2	644.0
LK-5133205	0	391.0
LK-5133205	1	180.0
LK-5133205	2	211.0
LK-5233060	0	1141.0
LK-5233060	1	525.0
LK-5233060	2	616.0
LK-2230140	0	798.0
LK-2230140	1	394.0
LK-2230140	2	404.0
LK-2139385	0	1122.0
LK-2139385	1	522.0
LK-2139385	2	600.0
LK-1306295	0	949.0
LK-1306295	1	487.0
LK-1306295	2	462.0
LK-3303050	0	2180.0
LK-3303050	1	1149.0
LK-3303050	2	1031.0
LK-3124175	0	904.0
LK-3124175	1	455.0
LK-3124175	2	449.0
LK-2139380	0	972.0
LK-2139380	1	472.0
LK-2139380	2	500.0
LK-3303055	0	2168.0
LK-3303055	1	1092.0
LK-3303055	2	1076.0
LK-6175120	0	1251.0
LK-6175120	1	619.0
LK-6175120	2	632.0
LK-1109085	0	2871.0
LK-1109085	1	1320.0
LK-1109085	2	1551.0
LK-1109080	0	9178.0
LK-1109080	1	4443.0
LK-1109080	2	4735.0
LK-7206005	0	1611.0
LK-7206005	1	834.0
LK-7206005	2	777.0
LK-5110090	0	1146.0
LK-5110090	1	584.0
LK-5110090	2	562.0
LK-6154235	0	1566.0
LK-6154235	1	762.0
LK-6154235	2	804.0
LK-6139095	0	832.0
LK-6139095	1	412.0
LK-6139095	2	420.0
LK-6121140	0	749.0
LK-6121140	1	378.0
LK-6121140	2	371.0
LK-6139090	0	965.0
LK-6139090	1	483.0
LK-6139090	2	482.0
LK-6121145	0	575.0
LK-6121145	1	290.0
LK-6121145	2	285.0
LK-5242070	0	1869.0
LK-5242070	1	912.0
LK-5242070	2	957.0
LK-5242075	0	1203.0
LK-5242075	1	577.0
LK-5242075	2	626.0
LK-2109010	0	1566.0
LK-2109010	1	763.0
LK-2109010	2	803.0
LK-9203420	0	650.0
LK-9203420	1	301.0
LK-9203420	2	349.0
LK-2109015	0	1703.0
LK-2109015	1	836.0
LK-2109015	2	867.0
LK-7130055	0	1553.0
LK-7130055	1	709.0
LK-7130055	2	844.0
LK-3206160	0	1014.0
LK-3206160	1	510.0
LK-3206160	2	504.0
LK-6242025	0	3185.0
LK-6242025	1	1516.0
LK-6242025	2	1669.0
LK-7130050	0	1736.0
LK-7130050	1	824.0
LK-7130050	2	912.0
LK-6124045	0	771.0
LK-6124045	1	379.0
LK-6124045	2	392.0
LK-6124040	0	945.0
LK-6124040	1	466.0
LK-6124040	2	479.0
LK-3154215	0	560.0
LK-3154215	1	265.0
LK-3154215	2	295.0
LK-6172185	0	1310.0
LK-6172185	1	619.0
LK-6172185	2	691.0
LK-3206165	0	732.0
LK-3206165	1	377.0
LK-3206165	2	355.0
LK-8139020	0	2306.0
LK-8139020	1	1093.0
LK-8139020	2	1213.0
LK-3154210	0	1320.0
LK-3154210	1	621.0
LK-3154210	2	699.0
LK-4506050	0	1133.0
LK-4506050	1	553.0
LK-4506050	2	580.0
LK-4506055	0	5575.0
LK-4506055	1	2718.0
LK-4506055	2	2857.0
LK-2312085	0	3381.0
LK-2312085	1	1629.0
LK-2312085	2	1752.0
LK-6172180	0	1283.0
LK-6172180	1	603.0
LK-6172180	2	680.0
LK-2312080	0	3465.0
LK-2312080	1	1726.0
LK-2312080	2	1739.0
LK-91	0	1088007.0
LK-91	1	536401.0
LK-91	2	551606.0
LK-6166170	0	626.0
LK-6166170	1	282.0
LK-6166170	2	344.0
LK-92	0	840648.0
LK-92	1	400820.0
LK-92	2	439828.0
LK-4215025	0	439.0
LK-4215025	1	225.0
LK-4215025	2	214.0
LK-2130035	0	1987.0
LK-2130035	1	978.0
LK-2130035	2	1009.0
LK-2130030	0	3138.0
LK-2130030	1	1497.0
LK-2130030	2	1641.0
LK-4215020	0	368.0
LK-4215020	1	198.0
LK-4215020	2	170.0
LK-1212200	0	620.0
LK-1212200	1	360.0
LK-1212200	2	260.0
LK-1212205	0	1202.0
LK-1212205	1	580.0
LK-1212205	2	622.0
LK-5130055	0	1356.0
LK-5130055	1	662.0
LK-5130055	2	694.0
LK-8133170	0	821.0
LK-8133170	1	390.0
LK-8133170	2	431.0
LK-3127155	0	810.0
LK-3127155	1	385.0
LK-3127155	2	425.0
LK-7139010	0	887.0
LK-7139010	1	435.0
LK-7139010	2	452.0
LK-5130050	0	1468.0
LK-5130050	1	721.0
LK-5130050	2	747.0
LK-3127150	0	1068.0
LK-3127150	1	509.0
LK-3127150	2	559.0
LK-2130260	0	2869.0
LK-2130260	1	1356.0
LK-2130260	2	1513.0
LK-1310105	0	2106.0
LK-1310105	1	1008.0
LK-1310105	2	1098.0
LK-1310100	0	1308.0
LK-1310100	1	631.0
LK-1310100	2	677.0
LK-6178210	0	974.0
LK-6178210	1	467.0
LK-6178210	2	507.0
LK-6178215	0	1023.0
LK-6178215	1	492.0
LK-6178215	2	531.0
LK-2130265	0	2314.0
LK-2130265	1	1085.0
LK-2130265	2	1229.0
LK-2139060	0	1927.0
LK-2139060	1	898.0
LK-2139060	2	1029.0
LK-2218180	0	2386.0
LK-2218180	1	1175.0
LK-2218180	2	1211.0
LK-2218185	0	1918.0
LK-2218185	1	872.0
LK-2218185	2	1046.0
LK-2106175	0	944.0
LK-2106175	1	471.0
LK-2106175	2	473.0
LK-3325030	0	902.0
LK-3325030	1	409.0
LK-3325030	2	493.0
LK-2103175	0	526.0
LK-2103175	1	254.0
LK-2103175	2	272.0
LK-3325035	0	887.0
LK-3325035	1	407.0
LK-3325035	2	480.0
LK-2103170	0	623.0
LK-2103170	1	296.0
LK-2103170	2	327.0
LK-2124370	0	473.0
LK-2124370	1	225.0
LK-2124370	2	248.0
LK-9142075	0	1118.0
LK-9142075	1	534.0
LK-9142075	2	584.0
LK-9142070	0	2020.0
LK-9142070	1	1002.0
LK-9142070	2	1018.0
LK-2124375	0	715.0
LK-2124375	1	304.0
LK-2124375	2	411.0
LK-2303355	0	546.0
LK-2303355	1	278.0
LK-2303355	2	268.0
LK-2106170	0	999.0
LK-2106170	1	476.0
LK-2106170	2	523.0
LK-2303425	0	464.0
LK-2303425	1	223.0
LK-2303425	2	241.0
LK-4118005	0	2552.0
LK-4118005	1	1196.0
LK-4118005	2	1356.0
LK-2303350	0	745.0
LK-2303350	1	357.0
LK-2303350	2	388.0
LK-2303420	0	2185.0
LK-2303420	1	1067.0
LK-2303420	2	1118.0
LK-9206300	0	1429.0
LK-9206300	1	625.0
LK-9206300	2	804.0
LK-9206305	0	1889.0
LK-9206305	1	888.0
LK-9206305	2	1001.0
LK-9133165	0	1118.0
LK-9133165	1	566.0
LK-9133165	2	552.0
LK-9142045	0	930.0
LK-9142045	1	471.0
LK-9142045	2	459.0
LK-3239015	0	1316.0
LK-3239015	1	614.0
LK-3239015	2	702.0
LK-9103030	0	3736.0
LK-9103030	1	1838.0
LK-9103030	2	1898.0
LK-1115160	0	1301.0
LK-1115160	1	632.0
LK-1115160	2	669.0
LK-1115165	0	1893.0
LK-1115165	1	890.0
LK-1115165	2	1003.0
LK-3333005	0	1130.0
LK-3333005	1	545.0
LK-3333005	2	585.0
LK-3151040	0	825.0
LK-3151040	1	414.0
LK-3151040	2	411.0
LK-3151045	0	831.0
LK-3151045	1	397.0
LK-3151045	2	434.0
LK-9103035	0	2478.0
LK-9103035	1	1235.0
LK-9103035	2	1243.0
LK-2103310	0	147.0
LK-2103310	1	68.0
LK-2103310	2	79.0
LK-2103315	0	411.0
LK-2103315	1	193.0
LK-2103315	2	218.0
LK-3239010	0	1232.0
LK-3239010	1	624.0
LK-3239010	2	608.0
LK-3115030	0	1252.0
LK-3115030	1	596.0
LK-3115030	2	656.0
LK-6248150	0	924.0
LK-6248150	1	444.0
LK-6248150	2	480.0
LK-1215005	0	1398.0
LK-1215005	1	643.0
LK-1215005	2	755.0
LK-6248155	0	1208.0
LK-6248155	1	603.0
LK-6248155	2	605.0
LK-3115035	0	1206.0
LK-3115035	1	603.0
LK-3115035	2	603.0
LK-2215255	0	455.0
LK-2215255	1	232.0
LK-2215255	2	223.0
LK-3209120	0	928.0
LK-3209120	1	464.0
LK-3209120	2	464.0
LK-8203050	0	823.0
LK-8203050	1	392.0
LK-8203050	2	431.0
LK-2215250	0	326.0
LK-2215250	1	157.0
LK-2215250	2	169.0
LK-8203055	0	985.0
LK-8203055	1	489.0
LK-8203055	2	496.0
LK-3209125	0	1329.0
LK-3209125	1	645.0
LK-3209125	2	684.0
LK-9148135	0	2407.0
LK-9148135	1	1179.0
LK-9148135	2	1228.0
LK-2203290	0	981.0
LK-2203290	1	460.0
LK-2203290	2	521.0
LK-2203295	0	969.0
LK-2203295	1	456.0
LK-2203295	2	513.0
LK-5215015	0	2933.0
LK-5215015	1	1487.0
LK-5215015	2	1446.0
LK-5215010	0	1651.0
LK-5215010	1	815.0
LK-5215010	2	836.0
LK-5212220	0	772.0
LK-5212220	1	382.0
LK-5212220	2	390.0
LK-4503040	0	420.0
LK-4503040	1	207.0
LK-4503040	2	213.0
LK-8203130	0	1036.0
LK-8203130	1	493.0
LK-8203130	2	543.0
LK-7209010	0	919.0
LK-7209010	1	449.0
LK-7209010	2	470.0
LK-6203140	0	2033.0
LK-6203140	1	1028.0
LK-6203140	2	1005.0
LK-8203135	0	1572.0
LK-8203135	1	769.0
LK-8203135	2	803.0
LK-6203145	0	1010.0
LK-6203145	1	503.0
LK-6203145	2	507.0
LK-7209015	0	1123.0
LK-7209015	1	530.0
LK-7209015	2	593.0
LK-2315080	0	1093.0
LK-2315080	1	498.0
LK-2315080	2	595.0
LK-8115120	0	1700.0
LK-8115120	1	754.0
LK-8115120	2	946.0
LK-2315085	0	990.0
LK-2315085	1	433.0
LK-2315085	2	557.0
LK-3242220	0	2316.0
LK-3242220	1	1108.0
LK-3242220	2	1208.0
LK-1215260	0	989.0
LK-1215260	1	491.0
LK-1215260	2	498.0
LK-1236150	0	3059.0
LK-1236150	1	1464.0
LK-1236150	2	1595.0
LK-1236155	0	2704.0
LK-1236155	1	1310.0
LK-1236155	2	1394.0
LK-1215265	0	1004.0
LK-1215265	1	488.0
LK-1215265	2	516.0
LK-9221155	0	1779.0
LK-9221155	1	888.0
LK-9221155	2	891.0
LK-9221150	0	1132.0
LK-9221150	1	557.0
LK-9221150	2	575.0
LK-7127100	0	1281.0
LK-7127100	1	607.0
LK-7127100	2	674.0
LK-7166155	0	1172.0
LK-7166155	1	606.0
LK-7166155	2	566.0
LK-1221200	0	4750.0
LK-1221200	1	2289.0
LK-1221200	2	2461.0
LK-7127105	0	1819.0
LK-7127105	1	892.0
LK-7127105	2	927.0
LK-7210135	0	653.0
LK-7210135	1	331.0
LK-7210135	2	322.0
LK-4309185	0	6051.0
LK-4309185	1	2917.0
LK-4309185	2	3134.0
LK-2309245	0	369.0
LK-2309245	1	174.0
LK-2309245	2	195.0
LK-3134070	0	1335.0
LK-3134070	1	691.0
LK-3134070	2	644.0
LK-3134075	0	2424.0
LK-3134075	1	1149.0
LK-3134075	2	1275.0
LK-2309240	0	283.0
LK-2309240	1	134.0
LK-2309240	2	149.0
LK-1303360	0	2217.0
LK-1303360	1	1098.0
LK-1303360	2	1119.0
LK-6169150	0	1360.0
LK-6169150	1	635.0
LK-6169150	2	725.0
LK-6169155	0	1586.0
LK-6169155	1	734.0
LK-6169155	2	852.0
LK-1221205	0	3739.0
LK-1221205	1	1831.0
LK-1221205	2	1908.0
LK-4309180	0	3630.0
LK-4309180	1	1844.0
LK-4309180	2	1786.0
LK-1209240	0	785.0
LK-1209240	1	381.0
LK-1209240	2	404.0
LK-1112350	0	2091.0
LK-1112350	1	994.0
LK-1112350	2	1097.0
LK-1209245	0	362.0
LK-1209245	1	170.0
LK-1209245	2	192.0
LK-1112355	0	2497.0
LK-1112355	1	1264.0
LK-1112355	2	1233.0
LK-2127080	0	1371.0
LK-2127080	1	641.0
LK-2127080	2	730.0
LK-4124070	0	1135.0
LK-4124070	1	532.0
LK-4124070	2	603.0
LK-2127085	0	910.0
LK-2127085	1	436.0
LK-2127085	2	474.0
LK-4124075	0	766.0
LK-4124075	1	387.0
LK-4124075	2	379.0
LK-3236065	0	993.0
LK-3236065	1	467.0
LK-3236065	2	526.0
LK-2133110	0	863.0
LK-2133110	1	414.0
LK-2133110	2	449.0
LK-3236060	0	466.0
LK-3236060	1	225.0
LK-3236060	2	241.0
LK-9221105	0	1141.0
LK-9221105	1	549.0
LK-9221105	2	592.0
LK-2133115	0	647.0
LK-2133115	1	326.0
LK-2133115	2	321.0
LK-6157160	0	693.0
LK-6157160	1	334.0
LK-6157160	2	359.0
LK-2136195	0	676.0
LK-2136195	1	332.0
LK-2136195	2	344.0
LK-1103030	0	13625.0
LK-1103030	1	6602.0
LK-1103030	2	7023.0
LK-1103035	0	12423.0
LK-1103035	1	6352.0
LK-1103035	2	6071.0
LK-2136190	0	482.0
LK-2136190	1	233.0
LK-2136190	2	249.0
LK-8103035	0	1879.0
LK-8103035	1	905.0
LK-8103035	2	974.0
LK-2118075	0	430.0
LK-2118075	1	213.0
LK-2118075	2	217.0
LK-8103030	0	1364.0
LK-8103030	1	666.0
LK-8103030	2	698.0
LK-8124050	0	1019.0
LK-8124050	1	470.0
LK-8124050	2	549.0
LK-4103040	0	1065.0
LK-4103040	1	493.0
LK-4103040	2	572.0
LK-4103045	0	327.0
LK-4103045	1	155.0
LK-4103045	2	172.0
LK-9103050	0	927.0
LK-9103050	1	462.0
LK-9103050	2	465.0
LK-1218205	0	3126.0
LK-1218205	1	1506.0
LK-1218205	2	1620.0
LK-1218200	0	4922.0
LK-1218200	1	2213.0
LK-1218200	2	2709.0
LK-2309	0	104119.0
LK-2309	1	49878.0
LK-2309	2	54241.0
LK-9215250	0	782.0
LK-9215250	1	353.0
LK-9215250	2	429.0
LK-9215255	0	1287.0
LK-9215255	1	618.0
LK-9215255	2	669.0
LK-5315045	0	1954.0
LK-5315045	1	934.0
LK-5315045	2	1020.0
LK-2303	0	101180.0
LK-2303	1	48527.0
LK-2303	2	52653.0
LK-5315040	0	6860.0
LK-5315040	1	3218.0
LK-5315040	2	3642.0
LK-2118005	0	282.0
LK-2118005	1	148.0
LK-2118005	2	134.0
LK-2306	0	88528.0
LK-2306	1	42156.0
LK-2306	2	46372.0
LK-1230410	0	1665.0
LK-1230410	1	841.0
LK-1230410	2	824.0
LK-1136290	0	6628.0
LK-1136290	1	3320.0
LK-1136290	2	3308.0
LK-7109165	0	886.0
LK-7109165	1	431.0
LK-7109165	2	455.0
LK-1136295	0	3799.0
LK-1136295	1	1888.0
LK-1136295	2	1911.0
LK-1230415	0	625.0
LK-1230415	1	324.0
LK-1230415	2	301.0
LK-1321050	0	2568.0
LK-1321050	1	1248.0
LK-1321050	2	1320.0
LK-1321055	0	2005.0
LK-1321055	1	990.0
LK-1321055	2	1015.0
LK-6103175	0	1039.0
LK-6103175	1	495.0
LK-6103175	2	544.0
LK-7157070	0	891.0
LK-7157070	1	448.0
LK-7157070	2	443.0
LK-6133050	0	840.0
LK-6133050	1	427.0
LK-6133050	2	413.0
LK-1121035	0	5632.0
LK-1121035	1	2673.0
LK-1121035	2	2959.0
LK-1121030	0	4956.0
LK-1121030	1	2383.0
LK-1121030	2	2573.0
LK-2306590	0	472.0
LK-2306590	1	217.0
LK-2306590	2	255.0
LK-6248065	0	1026.0
LK-6248065	1	507.0
LK-6248065	2	519.0
LK-2306595	0	600.0
LK-2306595	1	275.0
LK-2306595	2	325.0
LK-1321235	0	1558.0
LK-1321235	1	733.0
LK-1321235	2	825.0
LK-5330010	0	705.0
LK-5330010	1	353.0
LK-5330010	2	352.0
LK-1321230	0	1532.0
LK-1321230	1	743.0
LK-1321230	2	789.0
LK-5330015	0	243.0
LK-5330015	1	110.0
LK-5330015	2	133.0
LK-1133060	0	4464.0
LK-1133060	1	2186.0
LK-1133060	2	2278.0
LK-7160010	0	311.0
LK-7160010	1	150.0
LK-7160010	2	161.0
LK-1133065	0	3783.0
LK-1133065	1	1862.0
LK-1133065	2	1921.0
LK-7160015	0	613.0
LK-7160015	1	306.0
LK-7160015	2	307.0
LK-2145040	0	944.0
LK-2145040	1	451.0
LK-2145040	2	493.0
LK-2145045	0	657.0
LK-2145045	1	334.0
LK-2145045	2	323.0
LK-3154025	0	843.0
LK-3154025	1	407.0
LK-3154025	2	436.0
LK-2142015	0	1629.0
LK-2142015	1	762.0
LK-2142015	2	867.0
LK-9212100	0	1112.0
LK-9212100	1	524.0
LK-9212100	2	588.0
LK-2142010	0	1360.0
LK-2142010	1	670.0
LK-2142010	2	690.0
LK-2306040	0	170.0
LK-2306040	1	82.0
LK-2306040	2	88.0
LK-2306045	0	348.0
LK-2306045	1	172.0
LK-2306045	2	176.0
LK-2312275	0	3217.0
LK-2312275	1	1584.0
LK-2312275	2	1633.0
LK-2312270	0	3264.0
LK-2312270	1	1547.0
LK-2312270	2	1717.0
LK-9133045	0	1123.0
LK-9133045	1	533.0
LK-9133045	2	590.0
LK-4403060	0	192.0
LK-4403060	1	97.0
LK-4403060	2	95.0
LK-9218195	0	837.0
LK-9218195	1	370.0
LK-9218195	2	467.0
LK-9218190	0	1659.0
LK-9218190	1	780.0
LK-9218190	2	879.0
LK-9212105	0	1151.0
LK-9212105	1	537.0
LK-9212105	2	614.0
LK-5121120	0	2255.0
LK-5121120	1	1085.0
LK-5121120	2	1170.0
LK-3203200	0	1308.0
LK-3203200	1	665.0
LK-3203200	2	643.0
LK-1212730	0	1143.0
LK-1212730	1	565.0
LK-1212730	2	578.0
LK-6118115	0	916.0
LK-6118115	1	452.0
LK-6118115	2	464.0
LK-9227110	0	1178.0
LK-9227110	1	579.0
LK-9227110	2	599.0
LK-1109185	0	7582.0
LK-1109185	1	3761.0
LK-1109185	2	3821.0
LK-1224095	0	3919.0
LK-1224095	1	1872.0
LK-1224095	2	2047.0
LK-6206040	0	1014.0
LK-6206040	1	496.0
LK-6206040	2	518.0
LK-6206045	0	980.0
LK-6206045	1	475.0
LK-6206045	2	505.0
LK-1224090	0	1187.0
LK-1224090	1	572.0
LK-1224090	2	615.0
LK-1212735	0	1722.0
LK-1212735	1	818.0
LK-1212735	2	904.0
LK-6118040	0	302.0
LK-6118040	1	160.0
LK-6118040	2	142.0
LK-5236005	0	952.0
LK-5236005	1	466.0
LK-5236005	2	486.0
LK-6118045	0	769.0
LK-6118045	1	382.0
LK-6118045	2	387.0
LK-3242305	0	1612.0
LK-3242305	1	740.0
LK-3242305	2	872.0
LK-5303015	0	638.0
LK-5303015	1	320.0
LK-5303015	2	318.0
LK-2139170	0	746.0
LK-2139170	1	366.0
LK-2139170	2	380.0
LK-2106205	0	846.0
LK-2106205	1	386.0
LK-2106205	2	460.0
LK-2106200	0	454.0
LK-2106200	1	214.0
LK-2106200	2	240.0
LK-2139175	0	872.0
LK-2139175	1	433.0
LK-2139175	2	439.0
LK-7210075	0	470.0
LK-7210075	1	233.0
LK-7210075	2	237.0
LK-9112255	0	2224.0
LK-9112255	1	1089.0
LK-9112255	2	1135.0
LK-7118075	0	524.0
LK-7118075	1	254.0
LK-7118075	2	270.0
LK-9112250	0	1989.0
LK-9112250	1	1013.0
LK-9112250	2	976.0
LK-3154020	0	1838.0
LK-3154020	1	860.0
LK-3154020	2	978.0
LK-9218220	0	1159.0
LK-9218220	1	569.0
LK-9218220	2	590.0
LK-9218225	0	1563.0
LK-9218225	1	741.0
LK-9218225	2	822.0
LK-5212150	0	1137.0
LK-5212150	1	566.0
LK-5212150	2	571.0
LK-9218095	0	2270.0
LK-9218095	1	1086.0
LK-9218095	2	1184.0
LK-5303010	0	522.0
LK-5303010	1	243.0
LK-5303010	2	279.0
LK-7218	0	43915.0
LK-7218	1	21592.0
LK-7218	2	22323.0
LK-7210	0	33770.0
LK-7210	1	17285.0
LK-7210	2	16485.0
LK-8218045	0	720.0
LK-8218045	1	352.0
LK-8218045	2	368.0
LK-3109015	0	628.0
LK-3109015	1	306.0
LK-3109015	2	322.0
LK-7118070	0	660.0
