region_id	field_num	field_value
LK-2309015	2	5
LK-2309015	3	4
LK-2309015	4	4
LK-2309015	5	1
LK-2309015	6	4
LK-2309015	7	2
LK-2309015	8	19
LK-2309015	9	6
LK-2309015	10	6
LK-2309015	11	13
LK-2309015	12	30
LK-2136290	0	337
LK-2136290	1	9
LK-2136290	2	16
LK-2136290	3	8
LK-2136290	4	14
LK-2136290	5	11
LK-2136290	6	5
LK-2136290	7	16
LK-2136290	8	37
LK-2136290	9	28
LK-2136290	10	30
LK-2136290	11	61
LK-2136290	12	102
LK-6160035	0	137
LK-6160035	1	6
LK-6160035	2	5
LK-6160035	3	2
LK-6160035	4	1
LK-6160035	5	1
LK-6160035	6	5
LK-6160035	7	0
LK-6160035	8	16
LK-6160035	9	7
LK-6160035	10	2
LK-6160035	11	91
LK-6160035	12	1
LK-6130240	0	167
LK-6130240	1	9
LK-6130240	2	7
LK-6130240	3	5
LK-6130240	4	3
LK-6130240	5	2
LK-6130240	6	13
LK-6130240	7	9
LK-6130240	8	24
LK-6130240	9	21
LK-6130240	10	24
LK-6130240	11	12
LK-6130240	12	38
LK-6160030	0	311
LK-6160030	1	22
LK-6160030	2	9
LK-6160030	3	17
LK-6160030	4	8
LK-6160030	5	9
LK-6160030	6	12
LK-6160030	7	14
LK-6160030	8	38
LK-6160030	9	42
LK-6160030	10	26
LK-6160030	11	29
LK-6160030	12	85
LK-6130245	0	184
LK-6130245	1	7
LK-6130245	2	3
LK-6130245	3	4
LK-6130245	4	5
LK-6130245	5	2
LK-6130245	6	5
LK-6130245	7	7
LK-6130245	8	32
LK-6130245	9	34
LK-6130245	10	24
LK-6130245	11	39
LK-6130245	12	22
LK-3227005	0	248
LK-3227005	1	16
LK-3227005	2	2
LK-3227005	3	9
LK-3227005	4	9
LK-3227005	5	10
LK-3227005	6	9
LK-3227005	7	8
LK-3227005	8	37
LK-3227005	9	25
LK-3227005	10	31
LK-3227005	11	25
LK-3227005	12	67
LK-5115020	0	766
LK-5115020	1	36
LK-5115020	2	29
LK-5115020	3	37
LK-5115020	4	27
LK-5115020	5	28
LK-5115020	6	22
LK-5115020	7	41
LK-5115020	8	144
LK-5115020	9	126
LK-5115020	10	110
LK-5115020	11	102
LK-5115020	12	64
LK-3139210	0	526
LK-3139210	1	12
LK-3139210	2	17
LK-3139210	3	18
LK-3139210	4	15
LK-3139210	5	6
LK-3139210	6	15
LK-3139210	7	19
LK-3139210	8	53
LK-3139210	9	44
LK-3139210	10	46
LK-3139210	11	73
LK-3139210	12	208
LK-5133200	0	273
LK-5133200	1	23
LK-5133200	2	27
LK-5133200	3	16
LK-5133200	4	12
LK-5133200	5	19
LK-5133200	6	19
LK-5133200	7	21
LK-5133200	8	43
LK-5133200	9	18
LK-5133200	10	32
LK-5133200	11	12
LK-5133200	12	31
LK-9148130	0	728
LK-9148130	1	54
LK-9148130	2	37
LK-9148130	3	27
LK-9148130	4	37
LK-9148130	5	31
LK-9148130	6	35
LK-9148130	7	40
LK-9148130	8	146
LK-9148130	9	92
LK-9148130	10	82
LK-9148130	11	99
LK-9148130	12	48
LK-3139215	0	92
LK-3139215	1	2
LK-3139215	2	0
LK-3139215	3	0
LK-3139215	4	1
LK-3139215	5	1
LK-3139215	6	1
LK-3139215	7	0
LK-3139215	8	10
LK-3139215	9	9
LK-3139215	10	7
LK-3139215	11	8
LK-3139215	12	53
LK-1209185	0	230
LK-1209185	1	21
LK-1209185	2	13
LK-1209185	3	7
LK-1209185	4	10
LK-1209185	5	8
LK-1209185	6	4
LK-1209185	7	9
LK-1209185	8	19
LK-1209185	9	17
LK-1209185	10	25
LK-1209185	11	16
LK-1209185	12	81
LK-1209180	0	254
LK-1209180	1	2
LK-1209180	2	8
LK-1209180	3	9
LK-1209180	4	8
LK-1209180	5	13
LK-1209180	6	5
LK-1209180	7	6
LK-1209180	8	60
LK-1209180	9	38
LK-1209180	10	21
LK-1209180	11	32
LK-1209180	12	52
LK-2233325	0	293
LK-2233325	1	22
LK-2233325	2	10
LK-2233325	3	9
LK-2233325	4	15
LK-2233325	5	9
LK-2233325	6	10
LK-2233325	7	6
LK-2233325	8	36
LK-2233325	9	27
LK-2233325	10	27
LK-2233325	11	33
LK-2233325	12	89
LK-2233320	0	231
LK-2233320	1	7
LK-2233320	2	10
LK-2233320	3	10
LK-2233320	4	14
LK-2233320	5	11
LK-2233320	6	10
LK-2233320	7	17
LK-2233320	8	39
LK-2233320	9	24
LK-2233320	10	14
LK-2233320	11	26
LK-2233320	12	49
LK-6115055	0	171
LK-6115055	1	6
LK-6115055	2	2
LK-6115055	3	5
LK-6115055	4	11
LK-6115055	5	14
LK-6115055	6	6
LK-6115055	7	8
LK-6115055	8	29
LK-6115055	9	25
LK-6115055	10	18
LK-6115055	11	24
LK-6115055	12	23
LK-5224080	0	305
LK-5224080	1	15
LK-5224080	2	12
LK-5224080	3	16
LK-5224080	4	10
LK-5224080	5	12
LK-5224080	6	7
LK-5224080	7	12
LK-5224080	8	48
LK-5224080	9	32
LK-5224080	10	35
LK-5224080	11	46
LK-5224080	12	60
LK-6115050	0	202
LK-6115050	1	4
LK-6115050	2	8
LK-6115050	3	4
LK-6115050	4	12
LK-6115050	5	9
LK-6115050	6	6
LK-6115050	7	10
LK-6115050	8	41
LK-6115050	9	46
LK-6115050	10	32
LK-6115050	11	19
LK-6115050	12	11
LK-7148160	0	508
LK-7148160	1	19
LK-7148160	2	22
LK-7148160	3	18
LK-7148160	4	25
LK-7148160	5	18
LK-7148160	6	23
LK-7148160	7	31
LK-7148160	8	102
LK-7148160	9	37
LK-7148160	10	45
LK-7148160	11	36
LK-7148160	12	132
LK-6148130	0	181
LK-6148130	1	21
LK-6148130	2	6
LK-6148130	3	7
LK-6148130	4	4
LK-6148130	5	3
LK-6148130	6	3
LK-6148130	7	5
LK-6148130	8	36
LK-6148130	9	25
LK-6148130	10	19
LK-6148130	11	26
LK-6148130	12	26
LK-6148135	0	165
LK-6148135	1	9
LK-6148135	2	7
LK-6148135	3	5
LK-6148135	4	8
LK-6148135	5	9
LK-6148135	6	7
LK-6148135	7	14
LK-6148135	8	31
LK-6148135	9	23
LK-6148135	10	16
LK-6148135	11	25
LK-6148135	12	11
LK-4104005	0	172
LK-4104005	1	9
LK-4104005	2	8
LK-4104005	3	3
LK-4104005	4	5
LK-4104005	5	2
LK-4104005	6	2
LK-4104005	7	3
LK-4104005	8	18
LK-4104005	9	6
LK-4104005	10	6
LK-4104005	11	22
LK-4104005	12	88
LK-6109055	0	173
LK-6109055	1	13
LK-6109055	2	8
LK-6109055	3	8
LK-6109055	4	9
LK-6109055	5	6
LK-6109055	6	7
LK-6109055	7	10
LK-6109055	8	39
LK-6109055	9	27
LK-6109055	10	18
LK-6109055	11	18
LK-6109055	12	10
LK-3324065	0	467
LK-3324065	1	58
LK-3324065	2	26
LK-3324065	3	23
LK-3324065	4	21
LK-3324065	5	22
LK-3324065	6	37
LK-3324065	7	22
LK-3324065	8	117
LK-3324065	9	42
LK-3324065	10	23
LK-3324065	11	30
LK-3324065	12	46
LK-8127040	0	144
LK-8127040	1	9
LK-8127040	2	3
LK-8127040	3	8
LK-8127040	4	2
LK-8127040	5	4
LK-8127040	6	3
LK-8127040	7	4
LK-8127040	8	25
LK-8127040	9	15
LK-8127040	10	17
LK-8127040	11	12
LK-8127040	12	42
LK-5136180	0	266
LK-5136180	1	5
LK-5136180	2	7
LK-5136180	3	7
LK-5136180	4	7
LK-5136180	5	14
LK-5136180	6	52
LK-5136180	7	33
LK-5136180	8	27
LK-5136180	9	25
LK-5136180	10	19
LK-5136180	11	32
LK-5136180	12	38
LK-6175105	0	255
LK-6175105	1	15
LK-6175105	2	5
LK-6175105	3	10
LK-6175105	4	11
LK-6175105	5	7
LK-6175105	6	11
LK-6175105	7	17
LK-6175105	8	51
LK-6175105	9	29
LK-6175105	10	37
LK-6175105	11	43
LK-6175105	12	19
LK-5136185	0	276
LK-5136185	1	5
LK-5136185	2	4
LK-5136185	3	5
LK-5136185	4	5
LK-5136185	5	35
LK-5136185	6	29
LK-5136185	7	27
LK-5136185	8	20
LK-5136185	9	14
LK-5136185	10	18
LK-5136185	11	30
LK-5136185	12	84
LK-7148165	0	533
LK-7148165	1	19
LK-7148165	2	20
LK-7148165	3	34
LK-7148165	4	26
LK-7148165	5	21
LK-7148165	6	45
LK-7148165	7	44
LK-7148165	8	97
LK-7148165	9	70
LK-7148165	10	38
LK-7148165	11	71
LK-7148165	12	48
LK-9212200	0	332
LK-9212200	1	9
LK-9212200	2	6
LK-9212200	3	6
LK-9212200	4	13
LK-9212200	5	11
LK-9212200	6	12
LK-9212200	7	13
LK-9212200	8	41
LK-9212200	9	40
LK-9212200	10	40
LK-9212200	11	65
LK-9212200	12	76
LK-3142125	0	245
LK-3142125	1	23
LK-3142125	2	7
LK-3142125	3	8
LK-3142125	4	6
LK-3142125	5	9
LK-3142125	6	14
LK-3142125	7	8
LK-3142125	8	34
LK-3142125	9	40
LK-3142125	10	19
LK-3142125	11	33
LK-3142125	12	44
LK-9212205	0	296
LK-9212205	1	14
LK-9212205	2	10
LK-9212205	3	8
LK-9212205	4	13
LK-9212205	5	8
LK-9212205	6	3
LK-9212205	7	13
LK-9212205	8	47
LK-9212205	9	40
LK-9212205	10	18
LK-9212205	11	40
LK-9212205	12	82
LK-6224130	0	151
LK-6224130	1	9
LK-6224130	2	5
LK-6224130	3	10
LK-6224130	4	14
LK-6224130	5	6
LK-6224130	6	10
LK-6224130	7	8
LK-6224130	8	34
LK-6224130	9	32
LK-6224130	10	11
LK-6224130	11	10
LK-6224130	12	2
LK-3142120	0	196
LK-3142120	1	17
LK-3142120	2	8
LK-3142120	3	7
LK-3142120	4	8
LK-3142120	5	3
LK-3142120	6	6
LK-3142120	7	7
LK-3142120	8	31
LK-3142120	9	27
LK-3142120	10	23
LK-3142120	11	17
LK-3142120	12	42
LK-8121035	0	425
LK-8121035	1	13
LK-8121035	2	17
LK-8121035	3	9
LK-8121035	4	8
LK-8121035	5	6
LK-8121035	6	11
LK-8121035	7	6
LK-8121035	8	39
LK-8121035	9	46
LK-8121035	10	54
LK-8121035	11	87
LK-8121035	12	129
LK-2233140	0	417
LK-2233140	1	27
LK-2233140	2	20
LK-2233140	3	15
LK-2233140	4	10
LK-2233140	5	10
LK-2233140	6	22
LK-2233140	7	19
LK-2233140	8	57
LK-2233140	9	29
LK-2233140	10	34
LK-2233140	11	66
LK-2233140	12	108
LK-2233145	0	365
LK-2233145	1	29
LK-2233145	2	12
LK-2233145	3	27
LK-2233145	4	14
LK-2233145	5	15
LK-2233145	6	6
LK-2233145	7	26
LK-2233145	8	57
LK-2233145	9	48
LK-2233145	10	38
LK-2233145	11	44
LK-2233145	12	49
LK-3324060	0	302
LK-3324060	1	16
LK-3324060	2	19
LK-3324060	3	10
LK-3324060	4	11
LK-3324060	5	17
LK-3324060	6	11
LK-3324060	7	13
LK-3324060	8	56
LK-3324060	9	28
LK-3324060	10	31
LK-3324060	11	26
LK-3324060	12	64
LK-3245080	0	352
LK-3245080	1	19
LK-3245080	2	13
LK-3245080	3	13
LK-3245080	4	4
LK-3245080	5	14
LK-3245080	6	21
LK-3245080	7	26
LK-3245080	8	47
LK-3245080	9	36
LK-3245080	10	20
LK-3245080	11	34
LK-3245080	12	105
LK-3245085	0	176
LK-3245085	1	5
LK-3245085	2	3
LK-3245085	3	1
LK-3245085	4	4
LK-3245085	5	2
LK-3245085	6	63
LK-3245085	7	5
LK-3245085	8	13
LK-3245085	9	14
LK-3245085	10	20
LK-3245085	11	13
LK-3245085	12	33
LK-5315210	0	551
LK-5315210	1	8
LK-5315210	2	9
LK-5315210	3	7
LK-5315210	4	11
LK-5315210	5	11
LK-5315210	6	27
LK-5315210	7	6
LK-5315210	8	62
LK-5315210	9	85
LK-5315210	10	58
LK-5315210	11	67
LK-5315210	12	200
LK-8121030	0	788
LK-8121030	1	17
LK-8121030	2	11
LK-8121030	3	12
LK-8121030	4	15
LK-8121030	5	11
LK-8121030	6	15
LK-8121030	7	8
LK-8121030	8	73
LK-8121030	9	56
LK-8121030	10	62
LK-8121030	11	218
LK-8121030	12	290
LK-9215005	0	484
LK-9215005	1	23
LK-9215005	2	17
LK-9215005	3	8
LK-9215005	4	16
LK-9215005	5	15
LK-9215005	6	17
LK-9215005	7	23
LK-9215005	8	75
LK-9215005	9	52
LK-9215005	10	41
LK-9215005	11	88
LK-9215005	12	109
LK-8142020	0	697
LK-8142020	1	27
LK-8142020	2	29
LK-8142020	3	30
LK-8142020	4	20
LK-8142020	5	16
LK-8142020	6	15
LK-8142020	7	13
LK-8142020	8	99
LK-8142020	9	54
LK-8142020	10	31
LK-8142020	11	46
LK-8142020	12	317
LK-6178385	0	553
LK-6178385	1	39
LK-6178385	2	24
LK-6178385	3	14
LK-6178385	4	22
LK-6178385	5	20
LK-6178385	6	24
LK-6178385	7	24
LK-6178385	8	86
LK-6178385	9	83
LK-6178385	10	58
LK-6178385	11	84
LK-6178385	12	75
LK-9115140	0	457
LK-9115140	1	21
LK-9115140	2	11
LK-9115140	3	19
LK-9115140	4	15
LK-9115140	5	7
LK-9115140	6	9
LK-9115140	7	16
LK-9115140	8	65
LK-9115140	9	37
LK-9115140	10	46
LK-9115140	11	57
LK-9115140	12	154
LK-1230220	0	233
LK-1230220	1	18
LK-1230220	2	7
LK-1230220	3	13
LK-1230220	4	3
LK-1230220	5	11
LK-1230220	6	10
LK-1230220	7	5
LK-1230220	8	38
LK-1230220	9	33
LK-1230220	10	20
LK-1230220	11	48
LK-1230220	12	27
LK-8142025	0	707
LK-8142025	1	4
LK-8142025	2	10
LK-8142025	3	14
LK-8142025	4	9
LK-8142025	5	17
LK-8142025	6	21
LK-8142025	7	28
LK-8142025	8	95
LK-8142025	9	44
LK-8142025	10	47
LK-8142025	11	52
LK-8142025	12	366
LK-1230225	0	383
LK-1230225	1	14
LK-1230225	2	16
LK-1230225	3	14
LK-1230225	4	18
LK-1230225	5	19
LK-1230225	6	13
LK-1230225	7	22
LK-1230225	8	68
LK-1230225	9	51
LK-1230225	10	43
LK-1230225	11	32
LK-1230225	12	73
LK-9115145	0	482
LK-9115145	1	15
LK-9115145	2	23
LK-9115145	3	15
LK-9115145	4	8
LK-9115145	5	16
LK-9115145	6	11
LK-9115145	7	14
LK-9115145	8	59
LK-9115145	9	44
LK-9115145	10	41
LK-9115145	11	59
LK-9115145	12	177
LK-3327060	0	147
LK-3327060	1	13
LK-3327060	2	8
LK-3327060	3	5
LK-3327060	4	7
LK-3327060	5	5
LK-3327060	6	3
LK-3327060	7	4
LK-3327060	8	22
LK-3327060	9	18
LK-3327060	10	6
LK-3327060	11	12
LK-3327060	12	44
LK-3227105	0	296
LK-3227105	1	20
LK-3227105	2	8
LK-3227105	3	5
LK-3227105	4	8
LK-3227105	5	6
LK-3227105	6	8
LK-3227105	7	17
LK-3227105	8	42
LK-3227105	9	41
LK-3227105	10	32
LK-3227105	11	32
LK-3227105	12	77
LK-3312110	0	434
LK-3312110	1	28
LK-3312110	2	23
LK-3312110	3	31
LK-3312110	4	42
LK-3312110	5	24
LK-3312110	6	45
LK-3312110	7	74
LK-3312110	8	63
LK-3312110	9	30
LK-3312110	10	22
LK-3312110	11	23
LK-3312110	12	29
LK-1224130	0	616
LK-1224130	1	51
LK-1224130	2	16
LK-1224130	3	16
LK-1224130	4	20
LK-1224130	5	16
LK-1224130	6	9
LK-1224130	7	20
LK-1224130	8	51
LK-1224130	9	84
LK-1224130	10	66
LK-1224130	11	109
LK-1224130	12	158
LK-6145280	0	272
LK-6145280	1	14
LK-6145280	2	10
LK-6145280	3	8
LK-6145280	4	12
LK-6145280	5	16
LK-6145280	6	5
LK-6145280	7	17
LK-6145280	8	71
LK-6145280	9	48
LK-6145280	10	27
LK-6145280	11	22
LK-6145280	12	22
LK-3312115	0	508
LK-3312115	1	35
LK-3312115	2	12
LK-3312115	3	14
LK-3312115	4	31
LK-3312115	5	16
LK-3312115	6	14
LK-3312115	7	23
LK-3312115	8	95
LK-3312115	9	105
LK-3312115	10	51
LK-3312115	11	70
LK-3312115	12	42
LK-6145285	0	227
LK-6145285	1	8
LK-6145285	2	7
LK-6145285	3	9
LK-6145285	4	8
LK-6145285	5	13
LK-6145285	6	9
LK-6145285	7	12
LK-6145285	8	52
LK-6145285	9	35
LK-6145285	10	28
LK-6145285	11	24
LK-6145285	12	22
LK-1224135	0	351
LK-1224135	1	12
LK-1224135	2	6
LK-1224135	3	4
LK-1224135	4	5
LK-1224135	5	8
LK-1224135	6	5
LK-1224135	7	21
LK-1224135	8	43
LK-1224135	9	28
LK-1224135	10	38
LK-1224135	11	62
LK-1224135	12	119
LK-9124175	0	650
LK-9124175	1	17
LK-9124175	2	26
LK-9124175	3	13
LK-9124175	4	11
LK-9124175	5	19
LK-9124175	6	18
LK-9124175	7	19
LK-9124175	8	65
LK-9124175	9	64
LK-9124175	10	46
LK-9124175	11	111
LK-9124175	12	241
LK-4203135	0	338
LK-4203135	1	30
LK-4203135	2	23
LK-4203135	3	46
LK-4203135	4	17
LK-4203135	5	21
LK-4203135	6	17
LK-4203135	7	13
LK-4203135	8	55
LK-4203135	9	53
LK-4203135	10	30
LK-4203135	11	25
LK-4203135	12	8
LK-7121170	0	284
LK-7121170	1	25
LK-7121170	2	20
LK-7121170	3	10
LK-7121170	4	12
LK-7121170	5	13
LK-7121170	6	15
LK-7121170	7	10
LK-7121170	8	36
LK-7121170	9	40
LK-7121170	10	43
LK-7121170	11	36
LK-7121170	12	24
LK-2139430	0	245
LK-2139430	1	5
LK-2139430	2	15
LK-2139430	3	13
LK-2139430	4	9
LK-2139430	5	13
LK-2139430	6	8
LK-2139430	7	13
LK-2139430	8	37
LK-2139430	9	31
LK-2139430	10	31
LK-2139430	11	23
LK-2139430	12	47
LK-4203130	0	498
LK-4203130	1	52
LK-4203130	2	44
LK-4203130	3	30
LK-4203130	4	17
LK-4203130	5	50
LK-4203130	6	28
LK-4203130	7	19
LK-4203130	8	66
LK-4203130	9	62
LK-4203130	10	43
LK-4203130	11	49
LK-4203130	12	38
LK-2139435	0	241
LK-2139435	1	10
LK-2139435	2	11
LK-2139435	3	13
LK-2139435	4	7
LK-2139435	5	10
LK-2139435	6	11
LK-2139435	7	14
LK-2139435	8	26
LK-2139435	9	19
LK-2139435	10	26
LK-2139435	11	36
LK-2139435	12	58
LK-7121175	0	318
LK-7121175	1	34
LK-7121175	2	27
LK-7121175	3	13
LK-7121175	4	29
LK-7121175	5	13
LK-7121175	6	21
LK-7121175	7	23
LK-7121175	8	39
LK-7121175	9	33
LK-7121175	10	19
LK-7121175	11	25
LK-7121175	12	42
LK-2306275	0	152
LK-2306275	1	9
LK-2306275	2	5
LK-2306275	3	8
LK-2306275	4	9
LK-2306275	5	5
LK-2306275	6	5
LK-2306275	7	9
LK-2306275	8	30
LK-2306275	9	19
LK-2306275	10	13
LK-2306275	11	19
LK-2306275	12	21
LK-3227100	0	222
LK-3227100	1	5
LK-3227100	2	11
LK-3227100	3	4
LK-3227100	4	6
LK-3227100	5	6
LK-3227100	6	3
LK-3227100	7	6
LK-3227100	8	38
LK-3227100	9	30
LK-3227100	10	21
LK-3227100	11	31
LK-3227100	12	61
LK-1227725	0	350
LK-1227725	1	5
LK-1227725	2	14
LK-1227725	3	15
LK-1227725	4	6
LK-1227725	5	8
LK-1227725	6	10
LK-1227725	7	13
LK-1227725	8	52
LK-1227725	9	51
LK-1227725	10	32
LK-1227725	11	48
LK-1227725	12	96
LK-2306270	0	172
LK-2306270	1	3
LK-2306270	2	5
LK-2306270	3	7
LK-2306270	4	4
LK-2306270	5	4
LK-2306270	6	1
LK-2306270	7	4
LK-2306270	8	17
LK-2306270	9	18
LK-2306270	10	11
LK-2306270	11	36
LK-2306270	12	62
LK-1227720	0	113
LK-1227720	1	7
LK-1227720	2	3
LK-1227720	3	4
LK-1227720	4	2
LK-1227720	5	3
LK-1227720	6	1
LK-1227720	7	2
LK-1227720	8	20
LK-1227720	9	15
LK-1227720	10	10
LK-1227720	11	23
LK-1227720	12	23
LK-3327065	0	204
LK-3327065	1	22
LK-3327065	2	11
LK-3327065	3	5
LK-3327065	4	10
LK-3327065	5	5
LK-3327065	6	3
LK-3327065	7	10
LK-3327065	8	42
LK-3327065	9	26
LK-3327065	10	18
LK-3327065	11	23
LK-3327065	12	29
LK-5324005	0	769
LK-5324005	1	23
LK-5324005	2	36
LK-5324005	3	31
LK-5324005	4	32
LK-5324005	5	38
LK-5324005	6	33
LK-5324005	7	48
LK-5324005	8	172
LK-5324005	9	121
LK-5324005	10	96
LK-5324005	11	83
LK-5324005	12	56
LK-6239015	0	757
LK-6239015	1	35
LK-6239015	2	28
LK-6239015	3	32
LK-6239015	4	43
LK-6239015	5	44
LK-6239015	6	29
LK-6239015	7	44
LK-6239015	8	145
LK-6239015	9	111
LK-6239015	10	106
LK-6239015	11	72
LK-6239015	12	68
LK-6239010	0	290
LK-6239010	1	11
LK-6239010	2	14
LK-6239010	3	13
LK-6239010	4	10
LK-6239010	5	13
LK-6239010	6	10
LK-6239010	7	13
LK-6239010	8	114
LK-6239010	9	35
LK-6239010	10	17
LK-6239010	11	23
LK-6239010	12	17
LK-5206080	0	224
LK-5206080	1	33
LK-5206080	2	19
LK-5206080	3	18
LK-5206080	4	19
LK-5206080	5	9
LK-5206080	6	12
LK-5206080	7	20
LK-5206080	8	43
LK-5206080	9	24
LK-5206080	10	13
LK-5206080	11	11
LK-5206080	12	3
LK-3221125	0	310
LK-3221125	1	9
LK-3221125	2	10
LK-3221125	3	7
LK-3221125	4	10
LK-3221125	5	14
LK-3221125	6	7
LK-3221125	7	19
LK-3221125	8	54
LK-3221125	9	22
LK-3221125	10	13
LK-3221125	11	34
LK-3221125	12	111
LK-1324015	0	344
LK-1324015	1	27
LK-1324015	2	13
LK-1324015	3	14
LK-1324015	4	10
LK-1324015	5	12
LK-1324015	6	15
LK-1324015	7	13
LK-1324015	8	45
LK-1324015	9	36
LK-1324015	10	39
LK-1324015	11	47
LK-1324015	12	73
LK-3221120	0	377
LK-3221120	1	16
LK-3221120	2	13
LK-3221120	3	10
LK-3221120	4	12
LK-3221120	5	15
LK-3221120	6	10
LK-3221120	7	19
LK-3221120	8	41
LK-3221120	9	32
LK-3221120	10	29
LK-3221120	11	46
LK-3221120	12	134
LK-7139015	0	123
LK-7139015	1	12
LK-7139015	2	4
LK-7139015	3	7
LK-7139015	4	4
LK-7139015	5	4
LK-7139015	6	2
LK-7139015	7	8
LK-7139015	8	21
LK-7139015	9	17
LK-7139015	10	10
LK-7139015	11	11
LK-7139015	12	23
LK-1324010	0	326
LK-1324010	1	32
LK-1324010	2	12
LK-1324010	3	13
LK-1324010	4	15
LK-1324010	5	18
LK-1324010	6	13
LK-1324010	7	21
LK-1324010	8	49
LK-1324010	9	43
LK-1324010	10	27
LK-1324010	11	41
LK-1324010	12	42
LK-6145025	0	346
LK-6145025	1	13
LK-6145025	2	18
LK-6145025	3	20
LK-6145025	4	18
LK-6145025	5	12
LK-6145025	6	14
LK-6145025	7	13
LK-6145025	8	72
LK-6145025	9	54
LK-6145025	10	37
LK-6145025	11	52
LK-6145025	12	23
LK-1224395	0	801
LK-1224395	1	82
LK-1224395	2	21
LK-1224395	3	38
LK-1224395	4	26
LK-1224395	5	26
LK-1224395	6	44
LK-1224395	7	42
LK-1224395	8	139
LK-1224395	9	117
LK-1224395	10	74
LK-1224395	11	64
LK-1224395	12	128
LK-1224390	0	507
LK-1224390	1	42
LK-1224390	2	20
LK-1224390	3	14
LK-1224390	4	17
LK-1224390	5	30
LK-1224390	6	18
LK-1224390	7	27
LK-1224390	8	75
LK-1224390	9	64
LK-1224390	10	45
LK-1224390	11	41
LK-1224390	12	114
LK-4121040	0	261
LK-4121040	1	20
LK-4121040	2	5
LK-4121040	3	10
LK-4121040	4	9
LK-4121040	5	5
LK-4121040	6	4
LK-4121040	7	5
LK-4121040	8	20
LK-4121040	9	13
LK-4121040	10	8
LK-4121040	11	17
LK-4121040	12	145
LK-6175125	0	403
LK-6175125	1	29
LK-6175125	2	20
LK-6175125	3	15
LK-6175125	4	11
LK-6175125	5	21
LK-6175125	6	13
LK-6175125	7	10
LK-6175125	8	60
LK-6175125	9	59
LK-6175125	10	34
LK-6175125	11	60
LK-6175125	12	71
LK-3136290	0	266
LK-3136290	1	6
LK-3136290	2	4
LK-3136290	3	10
LK-3136290	4	7
LK-3136290	5	6
LK-3136290	6	6
LK-3136290	7	5
LK-3136290	8	28
LK-3136290	9	30
LK-3136290	10	31
LK-3136290	11	44
LK-3136290	12	89
LK-3136295	0	299
LK-3136295	1	12
LK-3136295	2	13
LK-3136295	3	6
LK-3136295	4	12
LK-3136295	5	4
LK-3136295	6	17
LK-3136295	7	14
LK-3136295	8	57
LK-3136295	9	27
LK-3136295	10	23
LK-3136295	11	39
LK-3136295	12	75
LK-5104035	0	1219
LK-5104035	1	82
LK-5104035	2	70
LK-5104035	3	56
LK-5104035	4	58
LK-5104035	5	53
LK-5104035	6	57
LK-5104035	7	97
LK-5104035	8	206
LK-5104035	9	167
LK-5104035	10	170
LK-5104035	11	144
LK-5104035	12	59
LK-5104030	0	794
LK-5104030	1	24
LK-5104030	2	24
LK-5104030	3	30
LK-5104030	4	31
LK-5104030	5	21
LK-5104030	6	26
LK-5104030	7	37
LK-5104030	8	140
