region_id	field_num	field_value
LK-6145285	0	259
LK-6145285	1	255
LK-6145285	2	4
LK-6145285	3	0
LK-1224135	0	440
LK-1224135	1	434
LK-1224135	2	6
LK-1224135	3	0
LK-9124175	0	748
LK-9124175	1	745
LK-9124175	2	3
LK-9124175	3	0
LK-4203135	0	368
LK-4203135	1	363
LK-4203135	2	5
LK-4203135	3	0
LK-7121170	0	313
LK-7121170	1	311
LK-7121170	2	2
LK-7121170	3	0
LK-2139430	0	289
LK-2139430	1	287
LK-2139430	2	2
LK-2139430	3	0
LK-4203130	0	542
LK-4203130	1	536
LK-4203130	2	5
LK-4203130	3	1
LK-2139435	0	257
LK-2139435	1	255
LK-2139435	2	1
LK-2139435	3	1
LK-7121175	0	325
LK-7121175	1	324
LK-7121175	2	1
LK-7121175	3	0
LK-2306275	0	166
LK-2306275	1	164
LK-2306275	2	2
LK-2306275	3	0
LK-3227100	0	250
LK-3227100	1	247
LK-3227100	2	3
LK-3227100	3	0
LK-1227725	0	371
LK-1227725	1	368
LK-1227725	2	3
LK-1227725	3	0
LK-2306270	0	197
LK-2306270	1	195
LK-2306270	2	2
LK-2306270	3	0
LK-1227720	0	131
LK-1227720	1	130
LK-1227720	2	1
LK-1227720	3	0
LK-3327065	0	253
LK-3327065	1	252
LK-3327065	2	1
LK-3327065	3	0
LK-5324005	0	898
LK-5324005	1	890
LK-5324005	2	7
LK-5324005	3	1
LK-6239015	0	835
LK-6239015	1	834
LK-6239015	2	1
LK-6239015	3	0
LK-6239010	0	329
LK-6239010	1	327
LK-6239010	2	2
LK-6239010	3	0
LK-5206080	0	235
LK-5206080	1	234
LK-5206080	2	1
LK-5206080	3	0
LK-3221125	0	347
LK-3221125	1	345
LK-3221125	2	2
LK-3221125	3	0
LK-1324015	0	370
LK-1324015	1	365
LK-1324015	2	5
LK-1324015	3	0
LK-3221120	0	424
LK-3221120	1	421
LK-3221120	2	3
LK-3221120	3	0
LK-7139015	0	132
LK-7139015	1	131
LK-7139015	2	1
LK-7139015	3	0
LK-1324010	0	350
LK-1324010	1	348
LK-1324010	2	2
LK-1324010	3	0
LK-6145025	0	375
LK-6145025	1	373
LK-6145025	2	2
LK-6145025	3	0
LK-1224395	0	878
LK-1224395	1	876
LK-1224395	2	2
LK-1224395	3	0
LK-1224390	0	593
LK-1224390	1	576
LK-1224390	2	17
LK-1224390	3	0
LK-4121040	0	335
LK-4121040	1	335
LK-4121040	2	0
LK-4121040	3	0
LK-6175125	0	477
LK-6175125	1	474
LK-6175125	2	3
LK-6175125	3	0
LK-3136290	0	284
LK-3136290	1	282
LK-3136290	2	2
LK-3136290	3	0
LK-3136295	0	334
LK-3136295	1	332
LK-3136295	2	2
LK-3136295	3	0
LK-5104035	0	1338
LK-5104035	1	1335
LK-5104035	2	3
LK-5104035	3	0
LK-5104030	0	867
LK-5104030	1	867
LK-5104030	2	0
LK-5104030	3	0
LK-2230145	0	407
LK-2230145	1	405
LK-2230145	2	2
LK-2230145	3	0
LK-5133205	0	119
LK-5133205	1	119
LK-5133205	2	0
LK-5133205	3	0
LK-5233060	0	286
LK-5233060	1	286
LK-5233060	2	0
LK-5233060	3	0
LK-2230140	0	252
LK-2230140	1	251
LK-2230140	2	1
LK-2230140	3	0
LK-2139385	0	286
LK-2139385	1	285
LK-2139385	2	1
LK-2139385	3	0
LK-1306295	0	289
LK-1306295	1	288
LK-1306295	2	1
LK-1306295	3	0
LK-3303050	0	658
LK-3303050	1	650
LK-3303050	2	6
LK-3303050	3	2
LK-3124175	0	277
LK-3124175	1	276
LK-3124175	2	1
LK-3124175	3	0
LK-2139380	0	241
LK-2139380	1	241
LK-2139380	2	0
LK-2139380	3	0
LK-3303055	0	619
LK-3303055	1	618
LK-3303055	2	1
LK-3303055	3	0
LK-6175120	0	412
LK-6175120	1	410
LK-6175120	2	2
LK-6175120	3	0
LK-1109085	0	799
LK-1109085	1	765
LK-1109085	2	31
LK-1109085	3	3
LK-1109080	0	2734
LK-1109080	1	2712
LK-1109080	2	22
LK-1109080	3	0
LK-7206005	0	547
LK-7206005	1	544
LK-7206005	2	2
LK-7206005	3	1
LK-5110090	0	378
LK-5110090	1	378
LK-5110090	2	0
LK-5110090	3	0
LK-6154235	0	468
LK-6154235	1	465
LK-6154235	2	2
LK-6154235	3	1
LK-6139095	0	262
LK-6139095	1	260
LK-6139095	2	2
LK-6139095	3	0
LK-6121140	0	241
LK-6121140	1	234
LK-6121140	2	6
LK-6121140	3	1
LK-6139090	0	319
LK-6139090	1	316
LK-6139090	2	3
LK-6139090	3	0
LK-6121145	0	176
LK-6121145	1	175
LK-6121145	2	1
LK-6121145	3	0
LK-5242070	0	516
LK-5242070	1	513
LK-5242070	2	2
LK-5242070	3	1
LK-5242075	0	338
LK-5242075	1	336
LK-5242075	2	2
LK-5242075	3	0
LK-2109010	0	449
LK-2109010	1	446
LK-2109010	2	2
LK-2109010	3	1
LK-9203420	0	199
LK-9203420	1	198
LK-9203420	2	1
LK-9203420	3	0
LK-2109015	0	519
LK-2109015	1	515
LK-2109015	2	4
LK-2109015	3	0
LK-7130055	0	445
LK-7130055	1	439
LK-7130055	2	5
LK-7130055	3	1
LK-3206160	0	317
LK-3206160	1	316
LK-3206160	2	1
LK-3206160	3	0
LK-6242025	0	983
LK-6242025	1	977
LK-6242025	2	6
LK-6242025	3	0
LK-7130050	0	550
LK-7130050	1	546
LK-7130050	2	4
LK-7130050	3	0
LK-6124045	0	225
LK-6124045	1	224
LK-6124045	2	1
LK-6124045	3	0
LK-6124040	0	298
LK-6124040	1	296
LK-6124040	2	2
LK-6124040	3	0
LK-3154215	0	174
LK-3154215	1	173
LK-3154215	2	1
LK-3154215	3	0
LK-6172185	0	413
LK-6172185	1	411
LK-6172185	2	2
LK-6172185	3	0
LK-3206165	0	250
LK-3206165	1	247
LK-3206165	2	3
LK-3206165	3	0
LK-8139020	0	658
LK-8139020	1	653
LK-8139020	2	5
LK-8139020	3	0
LK-3154210	0	373
LK-3154210	1	371
LK-3154210	2	2
LK-3154210	3	0
LK-4506050	0	342
LK-4506050	1	341
LK-4506050	2	1
LK-4506050	3	0
LK-4506055	0	1772
LK-4506055	1	1766
LK-4506055	2	6
LK-4506055	3	0
LK-2312085	0	892
LK-2312085	1	890
LK-2312085	2	2
LK-2312085	3	0
LK-6172180	0	405
LK-6172180	1	401
LK-6172180	2	4
LK-6172180	3	0
LK-2312080	0	896
LK-2312080	1	894
LK-2312080	2	2
LK-2312080	3	0
LK-91	0	328502
LK-91	1	326169
LK-91	2	2008
LK-91	3	325
LK-6166170	0	197
LK-6166170	1	195
LK-6166170	2	2
LK-6166170	3	0
LK-92	0	246238
LK-92	1	244375
LK-92	2	1717
LK-92	3	146
LK-4215025	0	115
LK-4215025	1	115
LK-4215025	2	0
LK-4215025	3	0
LK-2130035	0	579
LK-2130035	1	576
LK-2130035	2	3
LK-2130035	3	0
LK-2130030	0	810
LK-2130030	1	805
LK-2130030	2	5
LK-2130030	3	0
LK-4215020	0	103
LK-4215020	1	103
LK-4215020	2	0
LK-4215020	3	0
LK-1212200	0	160
LK-1212200	1	155
LK-1212200	2	3
LK-1212200	3	2
LK-1212205	0	366
LK-1212205	1	361
LK-1212205	2	4
LK-1212205	3	1
LK-5130055	0	340
LK-5130055	1	340
LK-5130055	2	0
LK-5130055	3	0
LK-8133170	0	233
LK-8133170	1	230
LK-8133170	2	3
LK-8133170	3	0
LK-3127155	0	253
LK-3127155	1	252
LK-3127155	2	1
LK-3127155	3	0
LK-7139010	0	280
LK-7139010	1	275
LK-7139010	2	5
LK-7139010	3	0
LK-5130050	0	410
LK-5130050	1	410
LK-5130050	2	0
LK-5130050	3	0
LK-3127150	0	315
LK-3127150	1	313
LK-3127150	2	2
LK-3127150	3	0
LK-2130260	0	871
LK-2130260	1	866
LK-2130260	2	5
LK-2130260	3	0
LK-1310105	0	628
LK-1310105	1	617
LK-1310105	2	11
LK-1310105	3	0
LK-1310100	0	388
LK-1310100	1	378
LK-1310100	2	6
LK-1310100	3	4
LK-6178210	0	297
LK-6178210	1	295
LK-6178210	2	2
LK-6178210	3	0
LK-6178215	0	316
LK-6178215	1	315
LK-6178215	2	1
LK-6178215	3	0
LK-2130265	0	731
LK-2130265	1	727
LK-2130265	2	3
LK-2130265	3	1
LK-2139060	0	453
LK-2139060	1	449
LK-2139060	2	4
LK-2139060	3	0
LK-2218180	0	596
LK-2218180	1	592
LK-2218180	2	4
LK-2218180	3	0
LK-2218185	0	511
LK-2218185	1	503
LK-2218185	2	8
LK-2218185	3	0
LK-2106175	0	263
LK-2106175	1	262
LK-2106175	2	1
LK-2106175	3	0
LK-3325030	0	273
LK-3325030	1	271
LK-3325030	2	2
LK-3325030	3	0
LK-2103175	0	166
LK-2103175	1	165
LK-2103175	2	1
LK-2103175	3	0
LK-3325035	0	286
LK-3325035	1	284
LK-3325035	2	2
LK-3325035	3	0
LK-2103170	0	180
LK-2103170	1	177
LK-2103170	2	3
LK-2103170	3	0
LK-2124370	0	150
LK-2124370	1	148
LK-2124370	2	2
LK-2124370	3	0
LK-9142075	0	361
LK-9142075	1	357
LK-9142075	2	2
LK-9142075	3	2
LK-9142070	0	593
LK-9142070	1	589
LK-9142070	2	3
LK-9142070	3	1
LK-2124375	0	210
LK-2124375	1	208
LK-2124375	2	1
LK-2124375	3	1
LK-2303355	0	166
LK-2303355	1	164
LK-2303355	2	2
LK-2303355	3	0
LK-2106170	0	267
LK-2106170	1	266
LK-2106170	2	1
LK-2106170	3	0
LK-2303425	0	155
LK-2303425	1	154
LK-2303425	2	1
LK-2303425	3	0
LK-4118005	0	640
LK-4118005	1	637
LK-4118005	2	3
LK-4118005	3	0
LK-2303350	0	224
LK-2303350	1	219
LK-2303350	2	4
LK-2303350	3	1
LK-2303420	0	566
LK-2303420	1	565
LK-2303420	2	1
LK-2303420	3	0
LK-9206300	0	375
LK-9206300	1	374
LK-9206300	2	1
LK-9206300	3	0
LK-9206305	0	528
LK-9206305	1	524
LK-9206305	2	4
LK-9206305	3	0
LK-9133165	0	441
LK-9133165	1	437
LK-9133165	2	4
LK-9133165	3	0
LK-9142045	0	278
LK-9142045	1	276
LK-9142045	2	2
LK-9142045	3	0
LK-3239015	0	368
LK-3239015	1	366
LK-3239015	2	2
LK-3239015	3	0
LK-9103030	0	1084
LK-9103030	1	1077
LK-9103030	2	7
LK-9103030	3	0
LK-1115160	0	373
LK-1115160	1	370
LK-1115160	2	3
LK-1115160	3	0
LK-1115165	0	562
LK-1115165	1	558
LK-1115165	2	4
LK-1115165	3	0
LK-3333005	0	325
LK-3333005	1	323
LK-3333005	2	2
LK-3333005	3	0
LK-3151040	0	252
LK-3151040	1	251
LK-3151040	2	1
LK-3151040	3	0
LK-3151045	0	251
LK-3151045	1	248
LK-3151045	2	3
LK-3151045	3	0
LK-9103035	0	741
LK-9103035	1	739
LK-9103035	2	2
LK-9103035	3	0
LK-2103310	0	45
LK-2103310	1	44
LK-2103310	2	1
LK-2103310	3	0
LK-2103315	0	133
LK-2103315	1	131
LK-2103315	2	2
LK-2103315	3	0
LK-3239010	0	346
LK-3239010	1	343
LK-3239010	2	3
LK-3239010	3	0
LK-3115030	0	392
LK-3115030	1	389
LK-3115030	2	3
LK-3115030	3	0
LK-6248150	0	278
LK-6248150	1	274
LK-6248150	2	4
LK-6248150	3	0
LK-1215005	0	416
LK-1215005	1	414
LK-1215005	2	2
LK-1215005	3	0
LK-6248155	0	354
LK-6248155	1	351
LK-6248155	2	3
LK-6248155	3	0
LK-3115035	0	392
LK-3115035	1	389
LK-3115035	2	3
LK-3115035	3	0
LK-2215255	0	122
LK-2215255	1	120
LK-2215255	2	2
LK-2215255	3	0
LK-3209120	0	333
LK-3209120	1	331
LK-3209120	2	2
LK-3209120	3	0
LK-8203050	0	260
LK-8203050	1	257
LK-8203050	2	3
LK-8203050	3	0
LK-2215250	0	102
LK-2215250	1	101
LK-2215250	2	1
LK-2215250	3	0
LK-8203055	0	290
LK-8203055	1	288
LK-8203055	2	2
LK-8203055	3	0
LK-3209125	0	462
LK-3209125	1	461
LK-3209125	2	1
LK-3209125	3	0
LK-9148135	0	794
LK-9148135	1	792
LK-9148135	2	2
LK-9148135	3	0
LK-2203290	0	319
LK-2203290	1	317
LK-2203290	2	2
LK-2203290	3	0
LK-2203295	0	302
LK-2203295	1	300
LK-2203295	2	2
LK-2203295	3	0
LK-5215015	0	891
LK-5215015	1	878
LK-5215015	2	9
LK-5215015	3	4
LK-5215010	0	456
LK-5215010	1	442
LK-5215010	2	13
LK-5215010	3	1
LK-5212220	0	237
LK-5212220	1	236
LK-5212220	2	1
LK-5212220	3	0
LK-4503040	0	129
LK-4503040	1	129
LK-4503040	2	0
LK-4503040	3	0
LK-8203130	0	335
LK-8203130	1	334
LK-8203130	2	1
LK-8203130	3	0
LK-7209010	0	272
LK-7209010	1	270
LK-7209010	2	2
LK-7209010	3	0
LK-6203140	0	612
LK-6203140	1	604
LK-6203140	2	8
LK-6203140	3	0
LK-8203135	0	523
LK-8203135	1	520
LK-8203135	2	3
LK-8203135	3	0
LK-6203145	0	330
LK-6203145	1	327
LK-6203145	2	1
LK-6203145	3	2
LK-7209015	0	321
LK-7209015	1	319
LK-7209015	2	2
LK-7209015	3	0
LK-2315080	0	372
LK-2315080	1	370
LK-2315080	2	1
LK-2315080	3	1
LK-8115120	0	527
LK-8115120	1	525
LK-8115120	2	2
LK-8115120	3	0
LK-2315085	0	290
LK-2315085	1	288
LK-2315085	2	2
LK-2315085	3	0
LK-3242220	0	720
LK-3242220	1	714
LK-3242220	2	5
LK-3242220	3	1
LK-1215260	0	278
LK-1215260	1	277
LK-1215260	2	1
LK-1215260	3	0
LK-1236150	0	855
LK-1236150	1	848
LK-1236150	2	7
LK-1236150	3	0
LK-1236155	0	797
LK-1236155	1	776
LK-1236155	2	21
LK-1236155	3	0
LK-1215265	0	293
LK-1215265	1	289
LK-1215265	2	4
LK-1215265	3	0
LK-9221155	0	497
LK-9221155	1	495
LK-9221155	2	2
LK-9221155	3	0
LK-9221150	0	339
LK-9221150	1	338
LK-9221150	2	1
LK-9221150	3	0
LK-7127100	0	366
LK-7127100	1	364
LK-7127100	2	2
LK-7127100	3	0
LK-7166155	0	406
LK-7166155	1	403
LK-7166155	2	3
LK-7166155	3	0
LK-1221200	0	1318
LK-1221200	1	1312
LK-1221200	2	5
LK-1221200	3	1
LK-7127105	0	535
LK-7127105	1	533
LK-7127105	2	2
LK-7127105	3	0
LK-7210135	0	248
LK-7210135	1	243
LK-7210135	2	2
LK-7210135	3	3
LK-4309185	0	1555
LK-4309185	1	1551
LK-4309185	2	4
LK-4309185	3	0
LK-2309245	0	120
LK-2309245	1	118
LK-2309245	2	2
LK-2309245	3	0
LK-3134070	0	392
LK-3134070	1	388
LK-3134070	2	4
LK-3134070	3	0
LK-3134075	0	818
LK-3134075	1	815
LK-3134075	2	1
LK-3134075	3	2
LK-2309240	0	97
LK-2309240	1	95
LK-2309240	2	2
LK-2309240	3	0
LK-1303360	0	604
LK-1303360	1	596
LK-1303360	2	8
LK-1303360	3	0
LK-6169150	0	369
LK-6169150	1	368
LK-6169150	2	1
LK-6169150	3	0
LK-6169155	0	466
LK-6169155	1	465
LK-6169155	2	1
LK-6169155	3	0
LK-1221205	0	1060
LK-1221205	1	1058
LK-1221205	2	2
LK-1221205	3	0
LK-4309180	0	1086
LK-4309180	1	1083
LK-4309180	2	3
LK-4309180	3	0
LK-1209240	0	217
LK-1209240	1	215
LK-1209240	2	2
LK-1209240	3	0
LK-1112350	0	627
LK-1112350	1	620
LK-1112350	2	7
LK-1112350	3	0
LK-1209245	0	119
LK-1209245	1	118
LK-1209245	2	1
LK-1209245	3	0
LK-1112355	0	710
LK-1112355	1	707
LK-1112355	2	2
LK-1112355	3	1
LK-2127080	0	404
LK-2127080	1	400
LK-2127080	2	4
LK-2127080	3	0
LK-4124070	0	287
LK-4124070	1	287
LK-4124070	2	0
LK-4124070	3	0
LK-2127085	0	285
LK-2127085	1	283
LK-2127085	2	2
LK-2127085	3	0
LK-4124075	0	210
LK-4124075	1	210
LK-4124075	2	0
LK-4124075	3	0
LK-3236065	0	280
LK-3236065	1	278
LK-3236065	2	1
LK-3236065	3	1
LK-2133110	0	251
LK-2133110	1	249
LK-2133110	2	1
LK-2133110	3	1
LK-3236060	0	130
LK-3236060	1	129
LK-3236060	2	1
LK-3236060	3	0
LK-9221105	0	317
LK-9221105	1	313
LK-9221105	2	3
LK-9221105	3	1
LK-2133115	0	172
LK-2133115	1	171
LK-2133115	2	1
LK-2133115	3	0
LK-6157160	0	203
LK-6157160	1	202
LK-6157160	2	1
LK-6157160	3	0
LK-2136195	0	184
LK-2136195	1	182
LK-2136195	2	2
LK-2136195	3	0
LK-1103030	0	3745
LK-1103030	1	3717
LK-1103030	2	21
LK-1103030	3	7
LK-1103035	0	3173
LK-1103035	1	3125
LK-1103035	2	41
LK-1103035	3	7
LK-2136190	0	154
LK-2136190	1	151
LK-2136190	2	3
LK-2136190	3	0
LK-8103035	0	541
LK-8103035	1	538
LK-8103035	2	3
LK-8103035	3	0
LK-2118075	0	157
LK-2118075	1	154
LK-2118075	2	3
LK-2118075	3	0
LK-8103030	0	443
LK-8103030	1	441
LK-8103030	2	2
LK-8103030	3	0
LK-8124050	0	312
LK-8124050	1	310
LK-8124050	2	2
LK-8124050	3	0
LK-4103040	0	277
LK-4103040	1	277
LK-4103040	2	0
LK-4103040	3	0
LK-4103045	0	160
LK-4103045	1	160
LK-4103045	2	0
LK-4103045	3	0
LK-9103050	0	277
LK-9103050	1	275
LK-9103050	2	2
LK-9103050	3	0
LK-1218205	0	864
LK-1218205	1	854
LK-1218205	2	8
LK-1218205	3	2
LK-1218200	0	1264
LK-1218200	1	1255
LK-1218200	2	8
LK-1218200	3	1
LK-2309	0	31428
LK-2309	1	31184
LK-2309	2	219
LK-2309	3	25
LK-9215250	0	236
LK-9215250	1	233
LK-9215250	2	3
LK-9215250	3	0
LK-9215255	0	380
LK-9215255	1	378
LK-9215255	2	2
LK-9215255	3	0
LK-5315045	0	583
LK-5315045	1	580
LK-5315045	2	3
LK-5315045	3	0
LK-2303	0	28231
LK-2303	1	27982
LK-2303	2	219
LK-2303	3	30
LK-5315040	0	1820
LK-5315040	1	1805
LK-5315040	2	15
LK-5315040	3	0
LK-2118005	0	121
LK-2118005	1	117
LK-2118005	2	4
LK-2118005	3	0
LK-2306	0	27891
LK-2306	1	27643
LK-2306	2	240
LK-2306	3	8
LK-1230410	0	465
LK-1230410	1	456
LK-1230410	2	9
LK-1230410	3	0
LK-1136290	0	1913
LK-1136290	1	1880
LK-1136290	2	27
LK-1136290	3	6
LK-7109165	0	269
LK-7109165	1	267
LK-7109165	2	2
LK-7109165	3	0
LK-1136295	0	1170
LK-1136295	1	1152
LK-1136295	2	13
LK-1136295	3	5
LK-1230415	0	176
LK-1230415	1	170
LK-1230415	2	6
LK-1230415	3	0
LK-1321050	0	691
LK-1321050	1	686
LK-1321050	2	5
LK-1321050	3	0
LK-1321055	0	555
LK-1321055	1	552
LK-1321055	2	3
LK-1321055	3	0
LK-6103175	0	323
LK-6103175	1	321
LK-6103175	2	2
LK-6103175	3	0
LK-7157070	0	297
LK-7157070	1	293
LK-7157070	2	4
LK-7157070	3	0
LK-6133050	0	266
LK-6133050	1	264
LK-6133050	2	2
LK-6133050	3	0
LK-1121035	0	1645
LK-1121035	1	1635
LK-1121035	2	10
LK-1121035	3	0
LK-1121030	0	1368
LK-1121030	1	1355
LK-1121030	2	11
LK-1121030	3	2
LK-2306590	0	170
LK-2306590	1	168
LK-2306590	2	2
LK-2306590	3	0
LK-6248065	0	307
LK-6248065	1	303
LK-6248065	2	4
LK-6248065	3	0
LK-2306595	0	188
LK-2306595	1	186
LK-2306595	2	2
LK-2306595	3	0
LK-1321235	0	437
LK-1321235	1	435
LK-1321235	2	1
LK-1321235	3	1
LK-5330010	0	226
LK-5330010	1	224
LK-5330010	2	2
LK-5330010	3	0
LK-1321230	0	410
LK-1321230	1	408
LK-1321230	2	2
LK-1321230	3	0
LK-5330015	0	89
LK-5330015	1	89
LK-5330015	2	0
LK-5330015	3	0
LK-1133060	0	1241
LK-1133060	1	1235
LK-1133060	2	5
LK-1133060	3	1
LK-7160010	0	97
LK-7160010	1	95
LK-7160010	2	2
LK-7160010	3	0
LK-1133065	0	1049
LK-1133065	1	1045
LK-1133065	2	2
LK-1133065	3	2
LK-7160015	0	196
LK-7160015	1	194
LK-7160015	2	2
LK-7160015	3	0
LK-2145040	0	271
LK-2145040	1	269
LK-2145040	2	2
LK-2145040	3	0
LK-2145045	0	180
LK-2145045	1	178
LK-2145045	2	2
LK-2145045	3	0
LK-3154025	0	249
LK-3154025	1	248
LK-3154025	2	1
LK-3154025	3	0
LK-2142015	0	528
LK-2142015	1	525
LK-2142015	2	3
LK-2142015	3	0
LK-9212100	0	330
LK-9212100	1	328
LK-9212100	2	2
LK-9212100	3	0
LK-2142010	0	440
LK-2142010	1	434
LK-2142010	2	6
LK-2142010	3	0
LK-2306040	0	60
LK-2306040	1	59
LK-2306040	2	1
LK-2306040	3	0
LK-2306045	0	97
LK-2306045	1	96
LK-2306045	2	1
LK-2306045	3	0
LK-2312275	0	823
LK-2312275	1	814
LK-2312275	2	8
LK-2312275	3	1
LK-2312270	0	846
LK-2312270	1	846
LK-2312270	2	0
LK-2312270	3	0
LK-9133045	0	390
LK-9133045	1	387
LK-9133045	2	3
LK-9133045	3	0
LK-4403060	0	57
LK-4403060	1	56
LK-4403060	2	1
LK-4403060	3	0
LK-9218195	0	229
LK-9218195	1	227
LK-9218195	2	2
LK-9218195	3	0
LK-9218190	0	458
LK-9218190	1	454
LK-9218190	2	4
LK-9218190	3	0
LK-9212105	0	341
LK-9212105	1	338
LK-9212105	2	3
LK-9212105	3	0
LK-5121120	0	716
LK-5121120	1	716
LK-5121120	2	0
LK-5121120	3	0
LK-3203200	0	382
LK-3203200	1	380
LK-3203200	2	2
LK-3203200	3	0
