region_id	field_num	field_value
LK-3142120	0	0.7715736041
LK-3142120	1	0.9086294416
LK-3142120	2	0.5837563452
LK-3142120	3	0.8934010152
LK-3142120	4	0.3096446701
LK-3142120	5	0.1065989848
LK-3142120	6	0
LK-8121035	0	0.8156682028
LK-8121035	1	0.8686635945
LK-8121035	2	0.6497695853
LK-8121035	3	0.7580645161
LK-8121035	4	0.1221198157
LK-8121035	5	0.0138248848
LK-8121035	6	0
LK-2233140	0	0.8042959427
LK-2233140	1	0.861575179
LK-2233140	2	0.5680190931
LK-2233140	3	0.8496420048
LK-2233140	4	0.3126491647
LK-2233140	5	0.0835322196
LK-2233140	6	0.0023866348
LK-2233145	0	0.7961956522
LK-2233145	1	0.8641304348
LK-2233145	2	0.3369565217
LK-2233145	3	0.8804347826
LK-2233145	4	0.1902173913
LK-2233145	5	0.035326087
LK-2233145	6	0.0054347826
LK-3324060	0	0.6578947368
LK-3324060	1	0.7861842105
LK-3324060	2	0.3322368421
LK-3324060	3	0.8125
LK-3324060	4	0.0888157895
LK-3324060	5	0.0197368421
LK-3324060	6	0
LK-3245080	0	0.6798866856
LK-3245080	1	0.7875354108
LK-3245080	2	0.2974504249
LK-3245080	3	0.7960339943
LK-3245080	4	0.1161473088
LK-3245080	5	0.0226628895
LK-3245080	6	0
LK-3245085	0	0.6944444444
LK-3245085	1	0.8444444444
LK-3245085	2	0.5
LK-3245085	3	0.7611111111
LK-3245085	4	0.1444444444
LK-3245085	5	0.0333333333
LK-3245085	6	0
LK-5315210	0	0.688057041
LK-5315210	1	0.8680926916
LK-5315210	2	0.6363636364
LK-5315210	3	0.871657754
LK-5315210	4	0.3404634581
LK-5315210	5	0.1889483066
LK-5315210	6	0.0213903743
LK-8121030	0	0.7882205514
LK-8121030	1	0.8496240602
LK-8121030	2	0.5601503759
LK-8121030	3	0.7318295739
LK-8121030	4	0.0764411028
LK-8121030	5	0.0187969925
LK-8121030	6	0.0012531328
LK-9215005	0	0.7242798354
LK-9215005	1	0.7860082305
LK-9215005	2	0.4279835391
LK-9215005	3	0.8004115226
LK-9215005	4	0.1399176955
LK-9215005	5	0.0267489712
LK-9215005	6	0.0041152263
LK-8142020	0	0.6415362731
LK-8142020	1	0.7411095306
LK-8142020	2	0.479374111
LK-8142020	3	0.679943101
LK-8142020	4	0.0597439545
LK-8142020	5	0.012802276
LK-8142020	6	0.0014224751
LK-6178385	0	0.8396396396
LK-6178385	1	0.8954954955
LK-6178385	2	0.3855855856
LK-6178385	3	0.8810810811
LK-6178385	4	0.2468468468
LK-6178385	5	0.0612612613
LK-6178385	6	0.0018018018
LK-9115140	0	0.7705627706
LK-9115140	1	0.7922077922
LK-9115140	2	0.5238095238
LK-9115140	3	0.7077922078
LK-9115140	4	0.1147186147
LK-9115140	5	0.0303030303
LK-9115140	6	0
LK-1230220	0	0.7948717949
LK-1230220	1	0.8717948718
LK-1230220	2	0.3162393162
LK-1230220	3	0.8205128205
LK-1230220	4	0.1581196581
LK-1230220	5	0.0341880342
LK-1230220	6	0
LK-8142025	0	0.7166666667
LK-8142025	1	0.7527777778
LK-8142025	2	0.5722222222
LK-8142025	3	0.6
LK-8142025	4	0.0291666667
LK-8142025	5	0.0069444444
LK-8142025	6	0.0027777778
LK-1230225	0	0.8229166667
LK-1230225	1	0.8802083333
LK-1230225	2	0.46875
LK-1230225	3	0.84375
LK-1230225	4	0.2369791667
LK-1230225	5	0.0494791667
LK-1230225	6	0.015625
LK-9115145	0	0.7334710744
LK-9115145	1	0.7314049587
LK-9115145	2	0.4566115702
LK-9115145	3	0.6859504132
LK-9115145	4	0.132231405
LK-9115145	5	0.0268595041
LK-9115145	6	0.0041322314
LK-3327060	0	0.7823129252
LK-3327060	1	0.8775510204
LK-3327060	2	0.3945578231
LK-3327060	3	0.8027210884
LK-3327060	4	0.1768707483
LK-3327060	5	0.0136054422
LK-3327060	6	0
LK-3227105	0	0.7777777778
LK-3227105	1	0.7912457912
LK-3227105	2	0.4612794613
LK-3227105	3	0.734006734
LK-3227105	4	0.0673400673
LK-3227105	5	0
LK-3227105	6	0.0067340067
LK-3312110	0	0.5310344828
LK-3312110	1	0.5977011494
LK-3312110	2	0.1287356322
LK-3312110	3	0.7517241379
LK-3312110	4	0.0436781609
LK-3312110	5	0.0068965517
LK-3312110	6	0.0022988506
LK-1224130	0	0.8649517685
LK-1224130	1	0.9421221865
LK-1224130	2	0.7781350482
LK-1224130	3	0.8987138264
LK-1224130	4	0.461414791
LK-1224130	5	0.2524115756
LK-1224130	6	0.0048231511
LK-6145280	0	0.700729927
LK-6145280	1	0.8394160584
LK-6145280	2	0.4306569343
LK-6145280	3	0.799270073
LK-6145280	4	0.1313868613
LK-6145280	5	0.0510948905
LK-6145280	6	0.0072992701
LK-3312115	0	0.6920077973
LK-3312115	1	0.8089668616
LK-3312115	2	0.3001949318
LK-3312115	3	0.8245614035
LK-3312115	4	0.1189083821
LK-3312115	5	0.0233918129
LK-3312115	6	0
LK-6145285	0	0.6666666667
LK-6145285	1	0.8201754386
LK-6145285	2	0.4342105263
LK-6145285	3	0.7894736842
LK-6145285	4	0.1359649123
LK-6145285	5	0.0438596491
LK-6145285	6	0
LK-1224135	0	0.9031339031
LK-1224135	1	0.9544159544
LK-1224135	2	0.7977207977
LK-1224135	3	0.9145299145
LK-1224135	4	0.4729344729
LK-1224135	5	0.2478632479
LK-1224135	6	0.0256410256
LK-9124175	0	0.6569678407
LK-9124175	1	0.7611026034
LK-9124175	2	0.2649310873
LK-9124175	3	0.8024502297
LK-9124175	4	0.1209800919
LK-9124175	5	0.0229709035
LK-9124175	6	0
LK-4203135	0	0.5510204082
LK-4203135	1	0.5772594752
LK-4203135	2	0.2973760933
LK-4203135	3	0.7696793003
LK-4203135	4	0.0583090379
LK-4203135	5	0.0349854227
LK-4203135	6	0
LK-7121170	0	0.5467128028
LK-7121170	1	0.6470588235
LK-7121170	2	0.5259515571
LK-7121170	3	0.7543252595
LK-7121170	4	0.0657439446
LK-7121170	5	0.0138408304
LK-7121170	6	0
LK-2139430	0	0.8152610442
LK-2139430	1	0.9357429719
LK-2139430	2	0.5823293173
LK-2139430	3	0.9036144578
LK-2139430	4	0.3895582329
LK-2139430	5	0.1124497992
LK-2139430	6	0
LK-4203130	0	0.3352941176
LK-4203130	1	0.5784313725
LK-4203130	2	0.3019607843
LK-4203130	3	0.6901960784
LK-4203130	4	0.0450980392
LK-4203130	5	0.0235294118
LK-4203130	6	0.0019607843
LK-2139435	0	0.846473029
LK-2139435	1	0.887966805
LK-2139435	2	0.4107883817
LK-2139435	3	0.846473029
LK-2139435	4	0.3360995851
LK-2139435	5	0.0746887967
LK-2139435	6	0.0124481328
LK-7121175	0	0.7537091988
LK-7121175	1	0.8041543027
LK-7121175	2	0.590504451
LK-7121175	3	0.6854599407
LK-7121175	4	0.0385756677
LK-7121175	5	0.0059347181
LK-7121175	6	0
LK-2306275	0	0.8376623377
LK-2306275	1	0.8311688312
LK-2306275	2	0.4545454545
LK-2306275	3	0.7597402597
LK-2306275	4	0.0649350649
LK-2306275	5	0.0064935065
LK-2306275	6	0
LK-3227100	0	0.9013452915
LK-3227100	1	0.9013452915
LK-3227100	2	0.2735426009
LK-3227100	3	0.5112107623
LK-3227100	4	0.0493273543
LK-3227100	5	0
LK-3227100	6	0
LK-1227725	0	0.7891737892
LK-1227725	1	0.8433048433
LK-1227725	2	0.5498575499
LK-1227725	3	0.8062678063
LK-1227725	4	0.2250712251
LK-1227725	5	0.0455840456
LK-1227725	6	0
LK-2306270	0	0.8563218391
LK-2306270	1	0.8965517241
LK-2306270	2	0.5977011494
LK-2306270	3	0.7586206897
LK-2306270	4	0.1781609195
LK-2306270	5	0.0402298851
LK-2306270	6	0
LK-1227720	0	0.8761061947
LK-1227720	1	0.8849557522
LK-1227720	2	0.5398230088
LK-1227720	3	0.8495575221
LK-1227720	4	0.2920353982
LK-1227720	5	0.0884955752
LK-1227720	6	0
LK-3327065	0	0.8333333333
LK-3327065	1	0.9215686275
LK-3327065	2	0.6568627451
LK-3327065	3	0.8921568627
LK-3327065	4	0.2696078431
LK-3327065	5	0.068627451
LK-3327065	6	0.0245098039
LK-5324005	0	0.3591731266
LK-5324005	1	0.5981912145
LK-5324005	2	0.0943152455
LK-5324005	3	0.7881136951
LK-5324005	4	0.1214470284
LK-5324005	5	0.0271317829
LK-5324005	6	0.0025839793
LK-6239015	0	0.4947229551
LK-6239015	1	0.8575197889
LK-6239015	2	0.4973614776
LK-6239015	3	0.7849604222
LK-6239015	4	0.0580474934
LK-6239015	5	0.0382585752
LK-6239015	6	0.0026385224
LK-6239010	0	0.5448275862
LK-6239010	1	0.8172413793
LK-6239010	2	0.2103448276
LK-6239010	3	0.7965517241
LK-6239010	4	0.0413793103
LK-6239010	5	0.0172413793
LK-6239010	6	0
LK-5206080	0	0.5777777778
LK-5206080	1	0.2444444444
LK-5206080	2	0.4088888889
LK-5206080	3	0.3911111111
LK-5206080	4	0
LK-5206080	5	0
LK-5206080	6	0
LK-3221125	0	0.6550632911
LK-3221125	1	0.7784810127
LK-3221125	2	0.2911392405
LK-3221125	3	0.7183544304
LK-3221125	4	0.0632911392
LK-3221125	5	0.0253164557
LK-3221125	6	0.003164557
LK-1324015	0	0.6916426513
LK-1324015	1	0.8443804035
LK-1324015	2	0.4063400576
LK-1324015	3	0.7665706052
LK-1324015	4	0.0864553314
LK-1324015	5	0.023054755
LK-1324015	6	0.0028818444
LK-3221120	0	0.7630208333
LK-3221120	1	0.8802083333
LK-3221120	2	0.4635416667
LK-3221120	3	0.8046875
LK-3221120	4	0.1276041667
LK-3221120	5	0.0286458333
LK-3221120	6	0.0026041667
LK-7139015	0	0.6016260163
LK-7139015	1	0.756097561
LK-7139015	2	0.5528455285
LK-7139015	3	0.8048780488
LK-7139015	4	0.0650406504
LK-7139015	5	0.0081300813
LK-7139015	6	0
LK-1324010	0	0.6333333333
LK-1324010	1	0.7363636364
LK-1324010	2	0.2272727273
LK-1324010	3	0.7727272727
LK-1324010	4	0.0484848485
LK-1324010	5	0.003030303
LK-1324010	6	0.003030303
LK-6145025	0	0.7514450867
LK-6145025	1	0.8208092486
LK-6145025	2	0.4450867052
LK-6145025	3	0.7514450867
LK-6145025	4	0.0838150289
LK-6145025	5	0.0289017341
LK-6145025	6	0.0057803468
LK-1224395	0	0.7980173482
LK-1224395	1	0.916976456
LK-1224395	2	0.4857496902
LK-1224395	3	0.8822800496
LK-1224395	4	0.2912019827
LK-1224395	5	0.102850062
LK-1224395	6	0.0049566295
LK-1224390	0	0.8078431373
LK-1224390	1	0.8980392157
LK-1224390	2	0.4725490196
LK-1224390	3	0.8352941176
LK-1224390	4	0.237254902
LK-1224390	5	0.0529411765
LK-1224390	6	0.0019607843
LK-4121040	0	0.5660377358
LK-4121040	1	0.7320754717
LK-4121040	2	0.4905660377
LK-4121040	3	0.7169811321
LK-4121040	4	0.1698113208
LK-4121040	5	0.1094339623
LK-4121040	6	0
LK-6175125	0	0.7616707617
LK-6175125	1	0.855036855
LK-6175125	2	0.4766584767
LK-6175125	3	0.8501228501
LK-6175125	4	0.144963145
LK-6175125	5	0.058968059
LK-6175125	6	0.0049140049
LK-3136290	0	0.6789667897
LK-3136290	1	0.8782287823
LK-3136290	2	0.479704797
LK-3136290	3	0.8044280443
LK-3136290	4	0.1955719557
LK-3136290	5	0.0627306273
LK-3136290	6	0
LK-3136295	0	0.7189542484
LK-3136295	1	0.8169934641
LK-3136295	2	0.5098039216
LK-3136295	3	0.8169934641
LK-3136295	4	0.1633986928
LK-3136295	5	0.0490196078
LK-3136295	6	0.0032679739
LK-5104035	0	0.5307125307
LK-5104035	1	0.6846846847
LK-5104035	2	0.1212121212
LK-5104035	3	0.7780507781
LK-5104035	4	0.0565110565
LK-5104035	5	0.0106470106
LK-5104035	6	0.0040950041
LK-5104030	0	0.4691823899
LK-5104030	1	0.6465408805
LK-5104030	2	0.0767295597
LK-5104030	3	0.8062893082
LK-5104030	4	0.0389937107
LK-5104030	5	0.0100628931
LK-5104030	6	0.0025157233
LK-2230145	0	0.6393442623
LK-2230145	1	0.6857923497
LK-2230145	2	0.3333333333
LK-2230145	3	0.762295082
LK-2230145	4	0.0765027322
LK-2230145	5	0.0054644809
LK-2230145	6	0
LK-5133205	0	0.4242424242
LK-5133205	1	0.0505050505
LK-5133205	2	0.0101010101
LK-5133205	3	0.5151515152
LK-5133205	4	0.0101010101
LK-5133205	5	0
LK-5133205	6	0
LK-5233060	0	0.5275862069
LK-5233060	1	0.5931034483
LK-5233060	2	0.1517241379
LK-5233060	3	0.7482758621
LK-5233060	4	0.1275862069
LK-5233060	5	0.0344827586
LK-5233060	6	0.0068965517
LK-2230140	0	0.75
LK-2230140	1	0.7631578947
LK-2230140	2	0.3596491228
LK-2230140	3	0.7456140351
LK-2230140	4	0.0526315789
LK-2230140	5	0.0219298246
LK-2230140	6	0
LK-2139385	0	0.8181818182
LK-2139385	1	0.7310606061
LK-2139385	2	0.5151515152
LK-2139385	3	0.8901515152
LK-2139385	4	0.2992424242
LK-2139385	5	0.0795454545
LK-2139385	6	0.0037878788
LK-1306295	0	0.553030303
LK-1306295	1	0.7310606061
LK-1306295	2	0.303030303
LK-1306295	3	0.7727272727
LK-1306295	4	0.1212121212
LK-1306295	5	0.0075757576
LK-1306295	6	0
LK-3303050	0	0.5940246046
LK-3303050	1	0.7592267135
LK-3303050	2	0.30228471
LK-3303050	3	0.776801406
LK-3303050	4	0.0579964851
LK-3303050	5	0.0175746924
LK-3303050	6	0.0017574692
LK-3124175	0	0.7598253275
LK-3124175	1	0.8209606987
LK-3124175	2	0.5283842795
LK-3124175	3	0.7510917031
LK-3124175	4	0.0873362445
LK-3124175	5	0.0087336245
LK-3124175	6	0
LK-2139380	0	0.799086758
LK-2139380	1	0.7945205479
LK-2139380	2	0.3515981735
LK-2139380	3	0.8264840183
LK-2139380	4	0.2465753425
LK-2139380	5	0.0273972603
LK-2139380	6	0
LK-3303055	0	0.6703499079
LK-3303055	1	0.7845303867
LK-3303055	2	0.3093922652
LK-3303055	3	0.7569060773
LK-3303055	4	0.0828729282
LK-3303055	5	0.014732965
LK-3303055	6	0.0036832413
LK-6175120	0	0.6845070423
LK-6175120	1	0.7802816901
LK-6175120	2	0.3661971831
LK-6175120	3	0.7943661972
LK-6175120	4	0.1183098592
LK-6175120	5	0.0197183099
LK-6175120	6	0
LK-1109085	0	0.7754237288
LK-1109085	1	0.8502824859
LK-1109085	2	0.447740113
LK-1109085	3	0.831920904
LK-1109085	4	0.1440677966
LK-1109085	5	0.0310734463
LK-1109085	6	0.0056497175
LK-1109080	0	0.7065033784
LK-1109080	1	0.9011824324
LK-1109080	2	0.4024493243
LK-1109080	3	0.828125
LK-1109080	4	0.1984797297
LK-1109080	5	0.0536317568
LK-1109080	6	0.0025337838
LK-7206005	0	0.6397379913
LK-7206005	1	0.7227074236
LK-7206005	2	0.3711790393
LK-7206005	3	0.7554585153
LK-7206005	4	0.019650655
LK-7206005	5	0
LK-7206005	6	0
LK-5110090	0	0.3116883117
LK-5110090	1	0.0194805195
LK-5110090	2	0.0032467532
LK-5110090	3	0.4448051948
LK-5110090	4	0
LK-5110090	5	0
LK-5110090	6	0
LK-6154235	0	0.8111888112
LK-6154235	1	0.8648018648
LK-6154235	2	0.4941724942
LK-6154235	3	0.8834498834
LK-6154235	4	0.1468531469
LK-6154235	5	0.0512820513
LK-6154235	6	0.0023310023
LK-6139095	0	0.7245762712
LK-6139095	1	0.7669491525
LK-6139095	2	0.4830508475
LK-6139095	3	0.7584745763
LK-6139095	4	0.0211864407
LK-6139095	5	0
LK-6139095	6	0
LK-6121140	0	0.6285714286
LK-6121140	1	0.6714285714
LK-6121140	2	0.5142857143
LK-6121140	3	0.7
LK-6121140	4	0.0523809524
LK-6121140	5	0.0047619048
LK-6121140	6	0
LK-6139090	0	0.6537102473
LK-6139090	1	0.8021201413
LK-6139090	2	0.5300353357
LK-6139090	3	0.8233215548
LK-6139090	4	0.0954063604
LK-6139090	5	0.0035335689
LK-6139090	6	0.0070671378
LK-6121145	0	0.6524390244
LK-6121145	1	0.762195122
LK-6121145	2	0.4512195122
LK-6121145	3	0.756097561
LK-6121145	4	0.0975609756
LK-6121145	5	0.012195122
LK-6121145	6	0
LK-5242070	0	0.6918103448
LK-5242070	1	0.8125
LK-5242070	2	0.5797413793
LK-5242070	3	0.7219827586
LK-5242070	4	0.0517241379
LK-5242070	5	0.0086206897
LK-5242070	6	0
LK-5242075	0	0.6131147541
LK-5242075	1	0.6950819672
LK-5242075	2	0.4262295082
LK-5242075	3	0.7213114754
LK-5242075	4	0.0131147541
LK-5242075	5	0.0131147541
LK-5242075	6	0
LK-2109010	0	0.7135802469
LK-2109010	1	0.7555555556
LK-2109010	2	0.3259259259
LK-2109010	3	0.7481481481
LK-2109010	4	0.1012345679
LK-2109010	5	0.0148148148
LK-2109010	6	0.0049382716
LK-9203420	0	0.8097826087
LK-9203420	1	0.8369565217
LK-9203420	2	0.4402173913
LK-9203420	3	0.8315217391
LK-9203420	4	0.1358695652
LK-9203420	5	0.0217391304
LK-9203420	6	0.0054347826
LK-2109015	0	0.7483588621
LK-2109015	1	0.8446389497
LK-2109015	2	0.4835886214
LK-2109015	3	0.8424507659
LK-2109015	4	0.1466083151
LK-2109015	5	0.0371991247
LK-2109015	6	0
LK-7130055	0	0.6766169154
LK-7130055	1	0.8258706468
LK-7130055	2	0.4626865672
LK-7130055	3	0.7810945274
LK-7130055	4	0.1517412935
LK-7130055	5	0.0373134328
LK-7130055	6	0.0024875622
LK-3206160	0	0.7802197802
LK-3206160	1	0.7875457875
LK-3206160	2	0.3516483516
LK-3206160	3	0.7545787546
LK-3206160	4	0.0622710623
LK-3206160	5	0.0073260073
LK-3206160	6	0
LK-6242025	0	0.7523255814
LK-6242025	1	0.8651162791
LK-6242025	2	0.4360465116
LK-6242025	3	0.8127906977
LK-6242025	4	0.1511627907
LK-6242025	5	0.0546511628
LK-6242025	6	0.0046511628
LK-7130050	0	0.7002141328
LK-7130050	1	0.8650963597
LK-7130050	2	0.5139186296
LK-7130050	3	0.8436830835
LK-7130050	4	0.1734475375
LK-7130050	5	0.0385438972
LK-7130050	6	0
LK-6124045	0	0.7365853659
LK-6124045	1	0.8048780488
LK-6124045	2	0.6048780488
LK-6124045	3	0.7902439024
LK-6124045	4	0.1463414634
LK-6124045	5	0
LK-6124045	6	0
LK-6124040	0	0.6847826087
LK-6124040	1	0.7210144928
LK-6124040	2	0.4782608696
LK-6124040	3	0.7826086957
LK-6124040	4	0.0760869565
LK-6124040	5	0.0253623188
LK-6124040	6	0
LK-3154215	0	0.6959459459
LK-3154215	1	0.8445945946
LK-3154215	2	0.4256756757
LK-3154215	3	0.8513513514
